Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,upshift,0.950000,80,1.655000,10.540000,0.000000,0.856832,0.919201,0.000001,1.000000,1.000000,1.000000,1.000000
Unlu_CS=T,upshift,0.950000,80,1.655000,46.866667,0.000000,0.579532,0.620028,0.339901,1.000000,0.540000,0.977000,0.734847
