Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,upshift,0.950000,30,0.380000,8.266667,0.000000,0.218430,0.809339,0.123539,0.774737,0.700000,0.771000,0.736421
Unlu_CS=T,upshift,0.950000,30,0.380000,13.806667,0.000000,0.303388,0.769780,0.301257,0.870526,0.600000,0.857000,0.722714
