Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,upshift,0.950000,30,0.905000,5.283333,0.000000,0.617741,0.946336,0.043138,0.940000,0.900000,0.938000,0.919783
Unlu_CS=T,upshift,0.950000,30,0.905000,16.500000,0.000000,0.656391,0.861460,0.142344,0.995789,0.520000,0.972000,0.719591
