Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,upshift,0.900000,50,0.455000,14.006667,0.000000,0.442259,0.841488,0.086204,0.864444,0.780000,0.856000,0.821137
Unlu_CS=T,upshift,0.900000,50,0.455000,26.603333,0.000000,0.516749,0.743471,0.294946,0.934444,0.540000,0.895000,0.710352
