Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,upshift,0.950000,30,1.655000,4.430000,0.000000,0.862397,0.969063,0.006665,0.994737,1.000000,0.995000,0.997365
Unlu_CS=T,upshift,0.950000,30,1.655000,15.296667,0.000000,0.881846,0.881846,0.112499,1.000000,0.640000,0.982000,0.800000
