Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,upshift,0.950000,50,0.005000,2.856667,0.000000,0.040496,0.532011,0.175109,0.493684,0.680000,0.503000,0.579401
Unlu_CS=T,upshift,0.950000,50,0.005000,15.343333,0.000000,0.042562,0.207713,0.659843,0.773684,0.260000,0.748000,0.448506
