Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,upshift,0.950000,30,0.530000,4.970000,0.000000,0.541846,0.924270,0.113751,0.745263,0.900000,0.753000,0.818985
Unlu_CS=T,upshift,0.950000,30,0.530000,11.950000,0.000000,0.474463,0.841129,0.226917,0.914737,0.660000,0.902000,0.776998
