Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,upshift,0.900000,80,0.305000,17.106667,0.000000,0.502176,0.784380,0.121732,0.800000,0.740000,0.794000,0.769415
Unlu_CS=T,upshift,0.900000,80,0.305000,37.630000,0.000000,0.271212,0.604380,0.305473,0.925556,0.540000,0.887000,0.706965
