Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,upshift,0.900000,80,0.530000,12.363333,0.000000,0.452479,0.870303,0.065704,0.921111,0.910000,0.920000,0.915539
Unlu_CS=T,upshift,0.900000,80,0.530000,45.949833,0.003333,0.329256,0.586116,0.221840,0.987778,0.430000,0.932000,0.651724
