Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,upshift,0.950000,50,0.830000,7.536667,0.000000,0.755730,0.938375,0.033757,0.951579,0.880000,0.948000,0.915090
Unlu_CS=T,upshift,0.950000,50,0.830000,25.856667,0.000000,0.756970,0.793636,0.101822,0.998947,0.520000,0.975000,0.720731
