Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,upshift,0.950000,50,0.755000,8.680000,0.000000,0.706639,0.924408,0.046105,0.948421,0.900000,0.946000,0.923893
Unlu_CS=T,upshift,0.950000,50,0.755000,27.436667,0.000000,0.704931,0.775014,0.125620,0.994737,0.560000,0.973000,0.746360
