Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,upshift,0.950000,50,0.230000,11.043333,0.000000,0.169807,0.654573,0.136487,0.758947,0.620000,0.752000,0.685965
Unlu_CS=T,upshift,0.950000,50,0.230000,24.483333,0.000000,0.243526,0.603306,0.383963,0.840000,0.460000,0.821000,0.621611
