Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,upshift,0.900000,50,0.005000,3.286667,0.000000,0.021983,0.409339,0.173143,0.606667,0.440000,0.590000,0.516656
Unlu_CS=T,upshift,0.900000,50,0.005000,9.040000,0.000000,0.073196,0.384848,0.671598,0.644444,0.400000,0.620000,0.507718
