Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,upshift,0.900000,80,0.455000,12.056667,0.000000,0.557824,0.882672,0.086559,0.834444,0.940000,0.845000,0.885651
Unlu_CS=T,upshift,0.900000,80,0.455000,39.719064,0.003333,0.408237,0.652617,0.210224,0.983333,0.540000,0.939000,0.728697
