Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,upshift,0.950000,50,0.155000,5.656667,0.000000,0.057879,0.627135,0.164509,0.595789,0.520000,0.592000,0.556606
Unlu_CS=T,upshift,0.950000,50,0.155000,19.677852,0.006667,0.233939,0.619421,0.556934,0.709474,0.600000,0.704000,0.652445
