Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,upshift,0.900000,50,0.305000,18.576667,0.000000,0.174876,0.637466,0.122907,0.870000,0.570000,0.840000,0.704202
Unlu_CS=T,upshift,0.900000,50,0.305000,24.494983,0.003333,0.369229,0.689614,0.373023,0.854444,0.610000,0.830000,0.721950
