Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,upshift,0.950000,80,0.305000,15.586667,0.000000,0.440220,0.800771,0.131393,0.772632,0.840000,0.776000,0.805612
Unlu_CS=T,upshift,0.950000,80,0.305000,41.882550,0.006667,0.363554,0.577796,0.220948,0.930526,0.480000,0.908000,0.668321
