Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,upshift,0.900000,30,0.080000,4.506667,0.000000,0.039945,0.442562,0.175771,0.576667,0.360000,0.555000,0.455631
Unlu_CS=T,upshift,0.900000,30,0.080000,9.976667,0.000000,0.234435,0.620826,0.661054,0.570000,0.590000,0.572000,0.579914
