Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,upshift,0.950000,50,0.530000,13.766667,0.000000,0.551405,0.851570,0.061529,0.935789,0.780000,0.928000,0.854351
Unlu_CS=T,upshift,0.950000,50,0.530000,24.570000,0.000000,0.560634,0.773636,0.125140,0.980000,0.580000,0.960000,0.753923
