Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,upshift,0.950000,30,0.005000,4.436667,0.000000,0.034518,0.438981,0.166203,0.571579,0.420000,0.564000,0.489962
Unlu_CS=T,upshift,0.950000,30,0.005000,24.618243,0.013333,0.069449,0.229449,0.643850,0.762105,0.280000,0.738000,0.461941
