Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,upshift,0.950000,80,0.605000,9.563333,0.000000,0.544793,0.912645,0.043180,0.921053,0.980000,0.924000,0.950069
Unlu_CS=T,upshift,0.950000,80,0.605000,51.186667,0.000000,0.423306,0.573581,0.131763,1.000000,0.460000,0.973000,0.678233
