Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,upshift,0.950000,30,1.580000,3.993333,0.000000,0.937328,0.974573,0.010499,0.983158,1.000000,0.984000,0.991543
Unlu_CS=T,upshift,0.950000,30,1.580000,19.340000,0.000000,0.834160,0.848237,0.189780,1.000000,0.500000,0.975000,0.707107
