Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,upshift,0.950000,50,1.730000,5.186667,0.000000,0.917741,0.964821,0.000572,1.000000,1.000000,1.000000,1.000000
Unlu_CS=T,upshift,0.950000,50,1.730000,36.176667,0.000000,0.651543,0.707631,0.500892,1.000000,0.400000,0.970000,0.632456
