Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,upshift,0.950000,80,0.380000,13.306667,0.000000,0.402342,0.819917,0.088954,0.848421,0.680000,0.840000,0.759557
Unlu_CS=T,upshift,0.950000,80,0.380000,43.622896,0.010000,0.266584,0.583361,0.181269,0.976842,0.400000,0.948000,0.625089
