Methods,Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,ARLIDX,USP,TASRID,TAR,loss,specificity,sensitivity,accuracy,geometric_mean
mixed_CS=T,upshift,0.900000,50,0.530000,8.303333,0.000000,0.514215,0.902149,0.073869,0.885556,0.870000,0.884000,0.877743
Unlu_CS=T,upshift,0.900000,50,0.530000,23.516667,0.000000,0.502204,0.774959,0.202126,0.975556,0.570000,0.935000,0.745699
