Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,mixed_CS=T,mixed_CS=F,convn_CS=T,convn_CS=F,Detection Rates Metrics
stratification,0.95,80,0.38,0.04732782369146,0.0,0.0187603305785123,0.0089807162534435,Mean True Alert Streaks from Initial Detection
stratification,0.95,80,0.38,0.5243250688705234,0.0,0.2300550964187327,0.0370798898071625,True Alert Rate
stratification,0.95,30,0.455,0.0,1.0,0.0,0.9,Undetected Samples Percentage
stratification,0.95,30,0.455,0.0339118457300275,0.0,0.0165564738292011,0.0009641873278236,Mean True Alert Streaks from Initial Detection
stratification,0.95,30,0.455,0.2086225895316804,0.0,0.2,0.0010192837465564,True Alert Rate
stratification,0.95,50,0.455,0.0,0.3366666666666666,0.0,0.7466666666666667,Undetected Samples Percentage
stratification,0.95,50,0.455,0.0220385674931129,0.0080440771349862,0.0520385674931129,0.0050964187327823,Mean True Alert Streaks from Initial Detection
stratification,0.95,50,0.455,0.2934159779614325,0.0125619834710743,0.2450413223140496,0.0058126721763085,True Alert Rate
stratification,0.95,80,0.455,0.0,0.0,0.0,0.36,Undetected Samples Percentage
stratification,0.95,80,0.455,0.0534435261707988,0.011763085399449,0.0320385674931129,0.009724517906336,Mean True Alert Streaks from Initial Detection
stratification,0.95,80,0.455,0.5437190082644628,0.1434435261707989,0.2888429752066115,0.014159779614325,True Alert Rate
stratification,0.95,30,0.53,0.0033333333333333,1.0,0.0066666666666666,0.8233333333333334,Undetected Samples Percentage
stratification,0.95,30,0.53,0.043526170798898,0.0,0.019366391184573,0.0020661157024793,Mean True Alert Streaks from Initial Detection
stratification,0.95,30,0.53,0.3385674931129476,0.0,0.0794214876033057,0.0023415977961432,True Alert Rate
stratification,0.95,50,0.53,0.0,0.9933333333333332,0.0,0.9866666666666668,Undetected Samples Percentage
stratification,0.95,50,0.53,0.0371349862258953,8.264462809917356e-05,0.0441873278236914,0.0001652892561983,Mean True Alert Streaks from Initial Detection
stratification,0.95,50,0.53,0.3558126721763085,8.264462809917356e-05,0.3549035812672176,0.0001928374655647,True Alert Rate
stratification,0.95,80,0.53,0.0,1.0,0.0,0.1033333333333333,Undetected Samples Percentage
stratification,0.95,80,0.53,0.0112121212121212,0.0,0.0313498622589531,0.0119283746556473,Mean True Alert Streaks from Initial Detection
stratification,0.95,80,0.53,0.3283471074380165,0.0,0.2448209366391184,0.0296418732782369,True Alert Rate
stratification,0.95,30,0.605,0.0,0.98,0.0166666666666666,0.5066666666666667,Undetected Samples Percentage
stratification,0.95,30,0.605,0.0383471074380165,0.0001928374655647,0.0334986225895316,0.0079063360881542,Mean True Alert Streaks from Initial Detection
stratification,0.95,30,0.605,0.4588980716253443,0.0002203856749311,0.167961432506887,0.0128099173553719,True Alert Rate
stratification,0.95,50,0.605,0.0,0.42,0.0466666666666666,0.7666666666666667,Undetected Samples Percentage
stratification,0.95,50,0.605,0.0292837465564738,0.0060055096418732,0.025426997245179,0.0030027548209366,Mean True Alert Streaks from Initial Detection
stratification,0.95,50,0.605,0.2826170798898071,0.01,0.1406611570247934,0.0034435261707988,True Alert Rate
stratification,0.95,80,0.605,0.0,0.0066666666666666,0.01,0.5,Undetected Samples Percentage
stratification,0.95,80,0.605,0.0443801652892561,0.0083195592286501,0.0710468319559228,0.0164187327823691,Mean True Alert Streaks from Initial Detection
stratification,0.95,80,0.605,0.5242148760330578,0.0905785123966942,0.3819834710743802,0.0325344352617079,True Alert Rate
stratification,0.95,30,0.68,0.0,1.0,0.0,0.2966666666666667,Undetected Samples Percentage
stratification,0.95,30,0.68,0.0366666666666666,0.0,0.0140220385674931,0.0072727272727272,Mean True Alert Streaks from Initial Detection
stratification,0.95,30,0.68,0.3477410468319559,0.0,0.2553168044077135,0.0194490358126721,True Alert Rate
stratification,0.95,50,0.68,0.0,0.2533333333333333,0.0166666666666666,0.6766666666666666,Undetected Samples Percentage
stratification,0.95,50,0.68,0.0385674931129476,0.0179338842975206,0.0700275482093663,0.0068870523415977,Mean True Alert Streaks from Initial Detection
stratification,0.95,50,0.68,0.3722038567493113,0.033030303030303,0.2981267217630854,0.0093939393939393,True Alert Rate
stratification,0.95,80,0.68,0.0,0.0933333333333333,0.01,0.33,Undetected Samples Percentage
stratification,0.95,80,0.68,0.2515702479338843,0.0129201101928374,0.0165564738292011,0.0098071625344352,Mean True Alert Streaks from Initial Detection
stratification,0.95,80,0.68,0.6738567493112948,0.1357851239669421,0.1449035812672176,0.0179889807162534,True Alert Rate
stratification,0.95,30,0.755,0.0,1.0,0.0,0.2666666666666666,Undetected Samples Percentage
stratification,0.95,30,0.755,0.0945179063360881,0.0,0.0117906336088154,0.0071625344352617,Mean True Alert Streaks from Initial Detection
stratification,0.95,30,0.755,0.3940220385674931,0.0,0.1470247933884297,0.0157851239669421,True Alert Rate
stratification,0.95,50,0.755,0.0,0.62,0.0,0.35,Undetected Samples Percentage
stratification,0.95,50,0.755,0.0453168044077135,0.0043526170798898,0.0127272727272727,0.0058677685950413,Mean True Alert Streaks from Initial Detection
stratification,0.95,50,0.755,0.3807162534435261,0.0087603305785123,0.1012947658402203,0.0108815426997245,True Alert Rate
stratification,0.95,80,0.755,0.0,0.02,0.0,0.2233333333333333,Undetected Samples Percentage
stratification,0.95,80,0.755,0.027823691460055,0.0148484848484848,0.0324517906336088,0.0273553719008264,Mean True Alert Streaks from Initial Detection
stratification,0.95,80,0.755,0.5109917355371901,0.1386776859504132,0.2804407713498623,0.0440220385674931,True Alert Rate
stratification,0.95,30,0.83,0.0,1.0,0.0566666666666666,0.49,Undetected Samples Percentage
stratification,0.95,30,0.83,0.0493939393939393,0.0,0.0393388429752066,0.0049862258953168,Mean True Alert Streaks from Initial Detection
stratification,0.95,30,0.83,0.4347382920110192,0.0,0.1142699724517906,0.0085399449035812,True Alert Rate
stratification,0.95,50,0.83,0.0,0.4833333333333333,0.0233333333333333,0.2866666666666667,Undetected Samples Percentage
stratification,0.95,50,0.83,0.3226446280991735,0.0236914600550964,0.0158677685950413,0.0072176308539944,Mean True Alert Streaks from Initial Detection
stratification,0.95,50,0.83,0.8359504132231405,0.0537190082644628,0.2073002754820936,0.0188154269972451,True Alert Rate
stratification,0.95,80,0.83,0.0,0.0,0.0,0.13,Undetected Samples Percentage
stratification,0.95,80,0.83,0.2541873278236914,0.0189256198347107,0.051625344352617,0.0204407713498622,Mean True Alert Streaks from Initial Detection
stratification,0.95,80,0.83,0.8036363636363636,0.3129476584022038,0.4780716253443526,0.0998898071625344,True Alert Rate
stratification,0.95,30,0.905,0.0,0.95,0.0,0.3366666666666666,Undetected Samples Percentage
stratification,0.95,30,0.905,0.0602754820936639,0.0012396694214876,0.0263085399449035,0.0121487603305785,Mean True Alert Streaks from Initial Detection
stratification,0.95,30,0.905,0.4667768595041322,0.001625344352617,0.2305234159779614,0.0198898071625344,True Alert Rate
stratification,0.95,50,0.905,0.0,0.0833333333333333,0.0,0.71,Undetected Samples Percentage
stratification,0.95,50,0.905,0.0901101928374655,0.0144903581267217,0.0137190082644628,0.0048209366391184,Mean True Alert Streaks from Initial Detection
stratification,0.95,50,0.905,0.4877134986225895,0.0807438016528925,0.3220385674931129,0.0064187327823691,True Alert Rate
stratification,0.95,80,0.905,0.0,0.0033333333333333,0.0033333333333333,0.02,Undetected Samples Percentage
