Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,mixed_CS=T,mixed_CS=F,convn_CS=T,convn_CS=F
cyclic,0.9,50,1.73,9.0,10.0,25.0,17.0
cyclic,0.9,50,1.73,9.0,11.0,49.0,49.0
cyclic,0.9,50,1.73,11.0,17.0,33.0,25.0
cyclic,0.9,50,1.73,9.0,10.0,33.0,33.0
cyclic,0.9,50,1.73,8.0,10.0,25.0,25.0
cyclic,0.9,50,1.73,11.0,16.0,26.0,26.0
cyclic,0.9,50,1.73,9.0,10.0,41.0,41.0
cyclic,0.9,50,1.73,3.0,9.0,34.0,33.0
cyclic,0.9,50,1.73,9.0,19.0,34.0,33.0
cyclic,0.9,50,1.73,10.0,18.0,34.0,33.0
cyclic,0.9,50,1.73,1.0,9.0,25.0,25.0
cyclic,0.9,50,1.73,11.0,17.0,33.0,27.0
cyclic,0.9,50,1.73,11.0,15.0,34.0,26.0
cyclic,0.9,50,1.73,10.0,11.0,26.0,25.0
cyclic,0.9,50,1.73,12.0,12.0,34.0,33.0
cyclic,0.9,50,1.73,9.0,10.0,34.0,25.0
cyclic,0.9,50,1.73,9.0,10.0,34.0,27.0
cyclic,0.9,50,1.73,10.0,16.0,33.0,27.0
cyclic,0.9,50,1.73,12.0,17.0,42.0,41.0
cyclic,0.9,50,1.73,15.0,18.0,33.0,26.0
cyclic,0.9,50,1.73,3.0,9.0,26.0,18.0
cyclic,0.9,50,1.73,8.0,10.0,26.0,25.0
cyclic,0.9,50,1.73,7.0,9.0,33.0,33.0
cyclic,0.9,50,1.73,4.0,11.0,26.0,25.0
cyclic,0.9,50,1.73,7.0,10.0,33.0,27.0
cyclic,0.9,50,1.73,9.0,10.0,25.0,25.0
cyclic,0.9,50,1.73,2.0,11.0,33.0,33.0
cyclic,0.9,50,1.73,10.0,11.0,33.0,33.0
cyclic,0.9,50,1.73,4.0,11.0,26.0,26.0
cyclic,0.9,50,1.73,9.0,17.0,34.0,33.0
cyclic,0.9,50,1.73,3.0,10.0,26.0,18.0
cyclic,0.9,50,1.73,8.0,12.0,33.0,27.0
cyclic,0.9,50,1.73,3.0,9.0,25.0,17.0
cyclic,0.9,50,1.73,3.0,11.0,26.0,25.0
cyclic,0.9,50,1.73,11.0,15.0,33.0,27.0
cyclic,0.9,50,1.73,8.0,10.0,26.0,18.0
cyclic,0.9,50,1.73,10.0,19.0,34.0,33.0
cyclic,0.9,50,1.73,10.0,16.0,33.0,26.0
cyclic,0.9,50,1.73,4.0,10.0,26.0,25.0
cyclic,0.9,50,1.73,18.0,19.0,42.0,34.0
cyclic,0.9,50,1.73,11.0,11.0,26.0,25.0
cyclic,0.9,50,1.73,11.0,18.0,34.0,34.0
cyclic,0.9,50,1.73,11.0,15.0,33.0,25.0
cyclic,0.9,50,1.73,4.0,9.0,26.0,18.0
cyclic,0.9,50,1.73,8.0,10.0,26.0,25.0
cyclic,0.9,50,1.73,10.0,18.0,42.0,42.0
cyclic,0.9,50,1.73,3.0,9.0,33.0,26.0
cyclic,0.9,50,1.73,10.0,11.0,34.0,33.0
cyclic,0.9,50,1.73,10.0,11.0,35.0,27.0
cyclic,0.9,50,1.73,8.0,10.0,34.0,33.0
cyclic,0.9,50,1.73,2.0,10.0,26.0,25.0
cyclic,0.9,50,1.73,9.0,11.0,34.0,33.0
