Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,mixed_CS=T,mixed_CS=F,convn_CS=T,convn_CS=F
cyclic,0.95,50,1.13,10.0,35.0,33.0,41.0
cyclic,0.95,50,1.13,19.0,34.0,33.0,34.0
cyclic,0.95,50,1.13,2.0,16.0,17.0,41.0
cyclic,0.95,50,1.13,2.0,11.0,17.0,25.0
cyclic,0.95,50,1.13,10.0,12.0,11.0,19.0
cyclic,0.95,50,1.13,3.0,59.0,42.0,58.0
cyclic,0.95,50,1.13,9.0,11.0,25.0,26.0
cyclic,0.95,50,1.13,18.0,24.0,25.0,41.0
cyclic,0.95,50,1.13,1.0,18.0,17.0,18.0
cyclic,0.95,50,1.13,10.0,24.0,26.0,34.0
cyclic,0.95,50,1.13,17.0,50.0,43.0,50.0
cyclic,0.95,50,1.13,12.0,19.0,11.0,26.0
cyclic,0.95,50,1.13,9.0,20.0,32.0,34.0
cyclic,0.95,50,1.13,9.0,17.0,25.0,26.0
cyclic,0.95,50,1.13,10.0,18.0,25.0,26.0
cyclic,0.95,50,1.13,11.0,25.0,18.0,26.0
cyclic,0.95,50,1.13,10.0,19.0,25.0,26.0
cyclic,0.95,50,1.13,9.0,43.0,42.0,42.0
cyclic,0.95,50,1.13,12.0,18.0,18.0,26.0
cyclic,0.95,50,1.13,2.0,32.0,26.0,34.0
cyclic,0.95,50,1.13,4.0,41.0,40.0,42.0
cyclic,0.95,50,1.13,18.0,42.0,41.0,42.0
cyclic,0.95,50,1.13,1.0,11.0,10.0,18.0
cyclic,0.95,50,1.13,9.0,35.0,33.0,35.0
cyclic,0.95,50,1.13,3.0,11.0,18.0,26.0
cyclic,0.95,50,1.13,11.0,18.0,25.0,42.0
cyclic,0.95,50,1.13,18.0,19.0,25.0,34.0
cyclic,0.95,50,1.13,10.0,27.0,25.0,34.0
cyclic,0.95,50,1.13,10.0,28.0,33.0,35.0
cyclic,0.95,50,1.13,3.0,18.0,25.0,34.0
cyclic,0.95,50,1.13,1.0,16.0,10.0,18.0
cyclic,0.95,50,1.13,7.0,19.0,25.0,42.0
cyclic,0.95,50,1.13,3.0,12.0,18.0,26.0
cyclic,0.95,50,1.13,9.0,18.0,17.0,25.0
cyclic,0.95,50,1.13,2.0,11.0,18.0,34.0
cyclic,0.95,50,1.13,1.0,18.0,3.0,26.0
cyclic,0.95,50,1.13,10.0,20.0,26.0,34.0
cyclic,0.95,50,1.13,3.0,23.0,26.0,27.0
cyclic,0.95,50,1.13,11.0,28.0,33.0,34.0
cyclic,0.95,50,1.13,10.0,30.0,32.0,34.0
cyclic,0.95,50,1.13,17.0,34.0,33.0,34.0
cyclic,0.95,50,1.13,11.0,26.0,27.0,42.0
cyclic,0.95,50,1.13,10.0,27.0,26.0,34.0
cyclic,0.95,50,1.13,9.0,16.0,17.0,26.0
cyclic,0.95,50,1.13,16.0,42.0,41.0,50.0
cyclic,0.95,50,1.13,9.0,36.0,34.0,42.0
cyclic,0.95,50,1.13,10.0,19.0,18.0,26.0
cyclic,0.95,50,1.13,1.0,27.0,25.0,26.0
cyclic,0.95,50,1.13,1.0,16.0,7.0,42.0
cyclic,0.95,50,1.13,9.0,14.0,17.0,26.0
cyclic,0.95,50,1.13,9.0,56.0,42.0,50.0
cyclic,0.95,50,1.13,9.0,42.0,33.0,42.0
