Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,mixed_CS=T,mixed_CS=F,convn_CS=T,convn_CS=F
cyclic,0.95,50,0.905,25.0,39.0,42.0,42.0
cyclic,0.95,50,0.905,17.0,23.0,49.0,49.0
cyclic,0.95,50,0.905,1.0,1.0,3.0,3.0
cyclic,0.95,50,0.905,19.0,27.0,3.0,34.0
cyclic,0.95,50,0.905,4.0,24.0,27.0,34.0
cyclic,0.95,50,0.905,3.0,10.0,18.0,18.0
cyclic,0.95,50,0.905,11.0,22.0,25.0,33.0
cyclic,0.95,50,0.905,10.0,25.0,17.0,25.0
cyclic,0.95,50,0.905,1.0,1.0,1.0,8.0
cyclic,0.95,50,0.905,3.0,18.0,26.0,26.0
cyclic,0.95,50,0.905,11.0,26.0,26.0,34.0
cyclic,0.95,50,0.905,2.0,7.0,2.0,9.0
cyclic,0.95,50,0.905,4.0,71.0,43.0,51.0
cyclic,0.95,50,0.905,24.0,34.0,42.0,41.0
cyclic,0.95,50,0.905,19.0,39.0,42.0,42.0
cyclic,0.95,50,0.905,9.0,35.0,41.0,41.0
cyclic,0.95,50,0.905,11.0,22.0,26.0,34.0
cyclic,0.95,50,0.905,18.0,20.0,26.0,26.0
cyclic,0.95,50,0.905,3.0,11.0,18.0,25.0
cyclic,0.95,50,0.905,10.0,20.0,34.0,26.0
cyclic,0.95,50,0.905,4.0,24.0,26.0,34.0
cyclic,0.95,50,0.905,18.0,31.0,34.0,41.0
cyclic,0.95,50,0.905,10.0,18.0,26.0,33.0
cyclic,0.95,50,0.905,18.0,24.0,18.0,35.0
cyclic,0.95,50,0.905,3.0,50.0,33.0,33.0
cyclic,0.95,50,0.905,9.0,18.0,26.0,33.0
cyclic,0.95,50,0.905,9.0,18.0,9.0,9.0
cyclic,0.95,50,0.905,19.0,31.0,35.0,42.0
cyclic,0.95,50,0.905,9.0,47.0,42.0,50.0
cyclic,0.95,50,0.905,1.0,16.0,17.0,17.0
cyclic,0.95,50,0.905,10.0,24.0,41.0,41.0
cyclic,0.95,50,0.905,10.0,28.0,12.0,40.0
cyclic,0.95,50,0.905,12.0,24.0,35.0,35.0
cyclic,0.95,50,0.905,25.0,47.0,42.0,49.0
cyclic,0.95,50,0.905,1.0,22.0,17.0,18.0
cyclic,0.95,50,0.905,4.0,10.0,19.0,26.0
cyclic,0.95,50,0.905,17.0,38.0,33.0,33.0
