Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,mixed_CS=T,mixed_CS=F,convn_CS=T,convn_CS=F
cyclic,0.75,80,1.43,16.0,16.0,32.0,40.0
cyclic,0.75,80,1.43,15.0,15.0,48.0,48.0
cyclic,0.75,80,1.43,15.0,15.0,40.0,33.0
cyclic,0.75,80,1.43,15.0,15.0,72.0,72.0
cyclic,0.75,80,1.43,7.0,8.0,48.0,48.0
cyclic,0.75,80,1.43,15.0,15.0,39.0,39.0
cyclic,0.75,80,1.43,8.0,8.0,24.0,24.0
cyclic,0.75,80,1.43,8.0,14.0,32.0,32.0
cyclic,0.75,80,1.43,7.0,16.0,24.0,17.0
cyclic,0.75,80,1.43,7.0,15.0,56.0,55.0
cyclic,0.75,80,1.43,15.0,15.0,56.0,47.0
cyclic,0.75,80,1.43,7.0,7.0,32.0,24.0
cyclic,0.75,80,1.43,16.0,16.0,48.0,48.0
cyclic,0.75,80,1.43,15.0,15.0,40.0,40.0
cyclic,0.75,80,1.43,15.0,15.0,40.0,32.0
cyclic,0.75,80,1.43,16.0,16.0,48.0,39.0
cyclic,0.75,80,1.43,15.0,15.0,32.0,32.0
cyclic,0.75,80,1.43,16.0,23.0,56.0,48.0
cyclic,0.75,80,1.43,17.0,23.0,40.0,48.0
cyclic,0.75,80,1.43,15.0,7.0,40.0,32.0
cyclic,0.75,80,1.43,15.0,15.0,32.0,32.0
cyclic,0.75,80,1.43,16.0,23.0,40.0,48.0
cyclic,0.75,80,1.43,15.0,15.0,24.0,24.0
cyclic,0.75,80,1.43,15.0,15.0,56.0,40.0
cyclic,0.75,80,1.43,9.0,15.0,40.0,48.0
cyclic,0.75,80,1.43,9.0,16.0,32.0,25.0
cyclic,0.75,80,1.43,16.0,16.0,40.0,32.0
cyclic,0.75,80,1.43,15.0,15.0,48.0,48.0
cyclic,0.75,80,1.43,15.0,31.0,48.0,40.0
cyclic,0.75,80,1.43,16.0,16.0,32.0,32.0
cyclic,0.75,80,1.43,8.0,15.0,32.0,40.0
cyclic,0.75,80,1.43,15.0,15.0,48.0,40.0
cyclic,0.75,80,1.43,7.0,15.0,40.0,32.0
cyclic,0.75,80,1.43,7.0,8.0,32.0,32.0
cyclic,0.75,80,1.43,16.0,16.0,40.0,33.0
cyclic,0.75,80,1.43,16.0,17.0,48.0,48.0
cyclic,0.75,80,1.43,15.0,15.0,48.0,48.0
cyclic,0.75,80,1.43,16.0,15.0,48.0,48.0
cyclic,0.75,80,1.43,15.0,15.0,40.0,32.0
cyclic,0.75,80,1.43,16.0,16.0,40.0,32.0
cyclic,0.75,80,1.43,7.0,15.0,56.0,31.0
cyclic,0.75,80,1.43,15.0,15.0,40.0,40.0
cyclic,0.75,80,1.43,8.0,16.0,32.0,25.0
cyclic,0.75,80,1.43,14.0,15.0,32.0,40.0
cyclic,0.75,80,1.43,9.0,9.0,24.0,33.0
cyclic,0.75,80,1.43,16.0,16.0,48.0,64.0
cyclic,0.75,80,1.43,15.0,15.0,32.0,32.0
cyclic,0.75,80,1.43,16.0,16.0,48.0,48.0
cyclic,0.75,80,1.43,15.0,15.0,24.0,31.0
cyclic,0.75,80,1.43,15.0,15.0,40.0,32.0
cyclic,0.75,80,1.43,15.0,15.0,32.0,24.0
cyclic,0.75,80,1.43,15.0,15.0,56.0,56.0
cyclic,0.75,80,1.43,8.0,15.0,32.0,31.0
cyclic,0.75,80,1.43,15.0,15.0,40.0,40.0
cyclic,0.75,80,1.43,15.0,15.0,32.0,16.0
cyclic,0.75,80,1.43,7.0,7.0,24.0,16.0
cyclic,0.75,80,1.43,15.0,16.0,40.0,32.0
cyclic,0.75,80,1.43,24.0,24.0,56.0,40.0
cyclic,0.75,80,1.43,7.0,15.0,40.0,32.0
cyclic,0.75,80,1.43,16.0,16.0,48.0,32.0
cyclic,0.75,80,1.43,16.0,16.0,32.0,33.0
cyclic,0.75,80,1.43,16.0,23.0,40.0,40.0
cyclic,0.75,80,1.43,9.0,16.0,32.0,32.0
cyclic,0.75,80,1.43,16.0,23.0,32.0,31.0
cyclic,0.75,80,1.43,15.0,15.0,40.0,40.0
cyclic,0.75,80,1.43,15.0,15.0,48.0,33.0
cyclic,0.75,80,1.43,1.0,1.0,32.0,24.0
cyclic,0.75,80,1.43,15.0,15.0,48.0,56.0
cyclic,0.75,80,1.43,23.0,23.0,48.0,48.0
cyclic,0.75,80,1.43,15.0,15.0,64.0,48.0
cyclic,0.75,80,1.43,23.0,23.0,56.0,56.0
cyclic,0.75,80,1.43,8.0,7.0,32.0,32.0
cyclic,0.75,80,1.43,15.0,15.0,32.0,32.0
cyclic,0.75,80,1.43,15.0,15.0,40.0,33.0
cyclic,0.75,80,1.43,16.0,16.0,48.0,41.0
cyclic,0.75,80,1.43,6.0,6.0,56.0,48.0
cyclic,0.75,80,1.43,8.0,15.0,24.0,24.0
cyclic,0.75,80,1.43,16.0,15.0,48.0,41.0
cyclic,0.75,80,1.43,16.0,16.0,56.0,40.0
cyclic,0.75,80,1.43,16.0,16.0,32.0,32.0
cyclic,0.75,80,1.43,7.0,8.0,48.0,48.0
cyclic,0.75,80,1.43,15.0,15.0,64.0,63.0
cyclic,0.75,80,1.43,16.0,16.0,56.0,55.0
cyclic,0.75,80,1.43,5.0,6.0,39.0,47.0
cyclic,0.75,80,1.43,15.0,15.0,32.0,32.0
cyclic,0.75,80,1.43,7.0,7.0,56.0,47.0
cyclic,0.75,80,1.43,15.0,15.0,40.0,41.0
cyclic,0.75,80,1.43,8.0,15.0,40.0,40.0
cyclic,0.75,80,1.43,24.0,24.0,64.0,56.0
cyclic,0.75,80,1.43,15.0,15.0,64.0,56.0
cyclic,0.75,80,1.43,23.0,23.0,48.0,40.0
cyclic,0.75,80,1.43,24.0,31.0,40.0,47.0
cyclic,0.75,80,1.43,6.0,7.0,40.0,41.0
cyclic,0.75,80,1.43,16.0,16.0,40.0,40.0
cyclic,0.75,80,1.43,8.0,15.0,47.0,47.0
cyclic,0.75,80,1.43,24.0,31.0,40.0,40.0
cyclic,0.75,80,1.43,7.0,7.0,39.0,23.0
cyclic,0.75,80,1.43,7.0,7.0,32.0,24.0
cyclic,0.75,80,1.43,8.0,8.0,24.0,24.0
cyclic,0.75,80,1.43,7.0,15.0,40.0,40.0
cyclic,0.75,80,1.43,15.0,15.0,40.0,40.0
cyclic,0.75,80,1.43,15.0,15.0,32.0,32.0
cyclic,0.75,80,1.43,15.0,15.0,48.0,40.0
cyclic,0.75,80,1.43,15.0,15.0,40.0,24.0
