Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,mixed_CS=T,mixed_CS=F,convn_CS=T,convn_CS=F
cyclic,0.75,30,0.755,15.0,16.0,21.0,22.0
cyclic,0.75,30,0.755,11.0,20.0,13.0,21.0
cyclic,0.75,30,0.755,10.0,13.0,6.0,13.0
cyclic,0.75,30,0.755,11.0,13.0,2.0,28.0
cyclic,0.75,30,0.755,10.0,14.0,13.0,21.0
cyclic,0.75,30,0.755,1.0,4.0,6.0,6.0
cyclic,0.75,30,0.755,20.0,24.0,13.0,22.0
cyclic,0.75,30,0.755,20.0,48.0,3.0,4.0
cyclic,0.75,30,0.755,1.0,5.0,1.0,7.0
cyclic,0.75,30,0.755,5.0,6.0,5.0,5.0
cyclic,0.75,30,0.755,11.0,13.0,6.0,13.0
cyclic,0.75,30,0.755,7.0,12.0,13.0,14.0
cyclic,0.75,30,0.755,20.0,37.0,21.0,21.0
cyclic,0.75,30,0.755,7.0,11.0,6.0,7.0
cyclic,0.75,30,0.755,19.0,24.0,22.0,23.0
cyclic,0.75,30,0.755,1.0,1.0,1.0,2.0
cyclic,0.75,30,0.755,4.0,6.0,5.0,5.0
cyclic,0.75,30,0.755,6.0,7.0,5.0,13.0
cyclic,0.75,30,0.755,1.0,55.0,8.0,30.0
cyclic,0.75,30,0.755,20.0,24.0,6.0,6.0
cyclic,0.75,30,0.755,5.0,12.0,12.0,13.0
cyclic,0.75,30,0.755,10.0,14.0,13.0,13.0
cyclic,0.75,30,0.755,5.0,20.0,14.0,22.0
cyclic,0.75,30,0.755,11.0,17.0,15.0,15.0
cyclic,0.75,30,0.755,24.0,38.0,4.0,4.0
cyclic,0.75,30,0.755,27.0,27.0,22.0,30.0
cyclic,0.75,30,0.755,27.0,31.0,29.0,30.0
cyclic,0.75,30,0.755,23.0,24.0,22.0,30.0
cyclic,0.75,30,0.755,5.0,29.0,5.0,6.0
cyclic,0.75,30,0.755,22.0,23.0,21.0,22.0
cyclic,0.75,30,0.755,8.0,35.0,21.0,22.0
cyclic,0.75,30,0.755,8.0,11.0,13.0,14.0
cyclic,0.75,30,0.755,26.0,39.0,37.0,37.0
cyclic,0.75,30,0.755,3.0,6.0,6.0,6.0
cyclic,0.75,30,0.755,15.0,16.0,21.0,21.0
cyclic,0.75,30,0.755,11.0,23.0,21.0,22.0
cyclic,0.75,30,0.755,4.0,11.0,6.0,14.0
cyclic,0.75,30,0.755,3.0,7.0,6.0,14.0
cyclic,0.75,30,0.755,11.0,19.0,21.0,21.0
cyclic,0.75,30,0.755,19.0,20.0,21.0,21.0
cyclic,0.75,30,0.755,8.0,13.0,14.0,15.0
cyclic,0.75,30,0.755,7.0,12.0,13.0,13.0
cyclic,0.75,30,0.755,27.0,28.0,30.0,30.0
cyclic,0.75,30,0.755,23.0,27.0,29.0,29.0
cyclic,0.75,30,0.755,16.0,20.0,22.0,22.0
cyclic,0.75,30,0.755,24.0,29.0,22.0,31.0
cyclic,0.75,30,0.755,19.0,22.0,13.0,22.0
cyclic,0.75,30,0.755,13.0,39.0,1.0,9.0
cyclic,0.75,30,0.755,7.0,13.0,6.0,14.0
cyclic,0.75,30,0.755,19.0,37.0,7.0,7.0
cyclic,0.75,30,0.755,3.0,15.0,21.0,21.0
cyclic,0.75,30,0.755,1.0,1.0,5.0,6.0
cyclic,0.75,30,0.755,1.0,1.0,6.0,7.0
cyclic,0.75,30,0.755,12.0,27.0,30.0,30.0
cyclic,0.75,30,0.755,19.0,23.0,22.0,30.0
cyclic,0.75,30,0.755,16.0,23.0,14.0,29.0
cyclic,0.75,30,0.755,5.0,38.0,4.0,4.0
cyclic,0.75,30,0.755,1.0,15.0,12.0,21.0
cyclic,0.75,30,0.755,5.0,27.0,6.0,6.0
cyclic,0.75,30,0.755,29.0,31.0,22.0,23.0
cyclic,0.75,30,0.755,6.0,12.0,5.0,6.0
cyclic,0.75,30,0.755,8.0,15.0,14.0,14.0
cyclic,0.75,30,0.755,2.0,34.0,2.0,3.0
cyclic,0.75,30,0.755,4.0,8.0,6.0,7.0
cyclic,0.75,30,0.755,15.0,55.0,28.0,29.0
cyclic,0.75,30,0.755,3.0,11.0,5.0,13.0
cyclic,0.75,30,0.755,5.0,13.0,5.0,6.0
cyclic,0.75,30,0.755,10.0,22.0,21.0,22.0
cyclic,0.75,30,0.755,14.0,19.0,14.0,22.0
cyclic,0.75,30,0.755,11.0,34.0,1.0,1.0
cyclic,0.75,30,0.755,10.0,12.0,6.0,7.0
cyclic,0.75,30,0.755,1.0,5.0,6.0,7.0
cyclic,0.75,30,0.755,5.0,11.0,3.0,12.0
cyclic,0.75,30,0.755,4.0,40.0,11.0,12.0
cyclic,0.75,30,0.755,6.0,11.0,6.0,7.0
cyclic,0.75,30,0.755,8.0,14.0,13.0,14.0
cyclic,0.75,30,0.755,6.0,30.0,6.0,6.0
cyclic,0.75,30,0.755,27.0,31.0,8.0,8.0
cyclic,0.75,30,0.755,13.0,15.0,14.0,22.0
cyclic,0.75,30,0.755,23.0,24.0,1.0,23.0
cyclic,0.75,30,0.755,1.0,7.0,6.0,6.0
cyclic,0.75,30,0.755,1.0,30.0,2.0,29.0
cyclic,0.75,30,0.755,2.0,3.0,4.0,4.0
cyclic,0.75,30,0.755,6.0,7.0,5.0,5.0
cyclic,0.75,30,0.755,3.0,8.0,13.0,13.0
cyclic,0.75,30,0.755,8.0,15.0,14.0,14.0
cyclic,0.75,30,0.755,11.0,14.0,14.0,15.0
cyclic,0.75,30,0.755,15.0,24.0,1.0,22.0
cyclic,0.75,30,0.755,4.0,4.0,6.0,6.0
cyclic,0.75,30,0.755,19.0,83.0,21.0,22.0
cyclic,0.75,30,0.755,11.0,17.0,15.0,15.0
cyclic,0.75,30,0.755,20.0,24.0,1.0,2.0
cyclic,0.75,30,0.755,13.0,57.0,22.0,23.0
cyclic,0.75,30,0.755,1.0,6.0,4.0,4.0
cyclic,0.75,30,0.755,32.0,35.0,22.0,30.0
cyclic,0.75,30,0.755,7.0,15.0,7.0,7.0
cyclic,0.75,30,0.755,7.0,24.0,7.0,7.0
cyclic,0.75,30,0.755,2.0,28.0,2.0,3.0
cyclic,0.75,30,0.755,4.0,23.0,4.0,5.0
cyclic,0.75,30,0.755,15.0,20.0,14.0,22.0
cyclic,0.75,30,0.755,17.0,20.0,21.0,22.0
cyclic,0.75,30,0.755,1.0,23.0,1.0,1.0
cyclic,0.75,30,0.755,4.0,31.0,6.0,6.0
cyclic,0.75,30,0.755,5.0,51.0,5.0,5.0
cyclic,0.75,30,0.755,12.0,20.0,21.0,22.0
cyclic,0.75,30,0.755,1.0,16.0,1.0,1.0
cyclic,0.75,30,0.755,29.0,31.0,30.0,30.0
cyclic,0.75,30,0.755,7.0,15.0,5.0,6.0
cyclic,0.75,30,0.755,10.0,15.0,14.0,15.0
cyclic,0.75,30,0.755,19.0,31.0,29.0,30.0
cyclic,0.75,30,0.755,64.0,67.0,23.0,31.0
cyclic,0.75,30,0.755,1.0,21.0,3.0,4.0
cyclic,0.75,30,0.755,17.0,40.0,7.0,7.0
cyclic,0.75,30,0.755,23.0,27.0,5.0,5.0
cyclic,0.75,30,0.755,9.0,30.0,14.0,15.0
cyclic,0.75,30,0.755,19.0,43.0,20.0,21.0
cyclic,0.75,30,0.755,1.0,1.0,5.0,5.0
cyclic,0.75,30,0.755,2.0,18.0,3.0,20.0
cyclic,0.75,30,0.755,24.0,54.0,47.0,47.0
cyclic,0.75,30,0.755,8.0,9.0,14.0,14.0
cyclic,0.75,30,0.755,12.0,16.0,14.0,14.0
cyclic,0.75,30,0.755,28.0,31.0,29.0,30.0
cyclic,0.75,30,0.755,1.0,48.0,8.0,8.0
