,time_window,abnormality_value,monitoring_method,valid_loss,itest_loss,btest_loss,valid_specificity,itest_specificity,btest_specificity,valid_sensitivity,itest_sensitivity,btest_sensitivity,valid_accuracy,itest_accuracy,btest_accuracy,valid_gmean,itest_gmean,btest_gmean,train_time
0,30,0.005,loss_method,0.2430216521024704,0.2203744649887085,0.22051261365413666,0.4831579029560089,0.4884210526943207,0.4779999852180481,0.46000000834465027,0.6200000047683716,0.5180000066757202,0.4819999933242798,0.4950000047683716,0.49799999594688416,0.4714367687702179,0.5502917766571045,0.49759823083877563,94.2331337928772
1,30,0.005,gmean_method,0.3871496319770813,0.3540986478328705,0.31839773058891296,0.6368421316146851,0.6473684310913086,0.656000018119812,0.41999998688697815,0.3199999928474426,0.3779999911785126,0.6259999871253967,0.6309999823570251,0.5170000195503235,0.5171785950660706,0.45514601469039917,0.4979638457298279,102.8199052810669
2,30,0.005,both_0.1_method,0.2430216521024704,0.2203744649887085,0.22051261365413666,0.4831579029560089,0.4884210526943207,0.4779999852180481,0.46000000834465027,0.6200000047683716,0.5180000066757202,0.4819999933242798,0.4950000047683716,0.49799999594688416,0.4714367687702179,0.5502917766571045,0.49759823083877563,94.2331337928772
3,30,0.005,both_0.2_method,0.24398371577262878,0.21891959011554718,0.22068525850772858,0.3821052610874176,0.3852631449699402,0.3659999966621399,0.6200000047683716,0.6600000262260437,0.6119999885559082,0.39399999380111694,0.39899998903274536,0.48899999260902405,0.48672914505004883,0.5042555332183838,0.4732779264450073,95.40031123161316
4,30,0.005,both_0.30000000000000004_method,0.24398371577262878,0.21891959011554718,0.22068525850772858,0.3821052610874176,0.3852631449699402,0.3659999966621399,0.6200000047683716,0.6600000262260437,0.6119999885559082,0.39399999380111694,0.39899998903274536,0.48899999260902405,0.48672914505004883,0.5042555332183838,0.4732779264450073,95.40031123161316
5,30,0.005,both_0.4_method,0.24398371577262878,0.21891959011554718,0.22068525850772858,0.3821052610874176,0.3852631449699402,0.3659999966621399,0.6200000047683716,0.6600000262260437,0.6119999885559082,0.39399999380111694,0.39899998903274536,0.48899999260902405,0.48672914505004883,0.5042555332183838,0.4732779264450073,95.40031123161316
6,30,0.005,both_0.5_method,0.24398371577262878,0.21891959011554718,0.22068525850772858,0.3821052610874176,0.3852631449699402,0.3659999966621399,0.6200000047683716,0.6600000262260437,0.6119999885559082,0.39399999380111694,0.39899998903274536,0.48899999260902405,0.48672914505004883,0.5042555332183838,0.4732779264450073,95.40031123161316
7,30,0.005,both_0.6_method,0.24398371577262878,0.21891959011554718,0.22068525850772858,0.3821052610874176,0.3852631449699402,0.3659999966621399,0.6200000047683716,0.6600000262260437,0.6119999885559082,0.39399999380111694,0.39899998903274536,0.48899999260902405,0.48672914505004883,0.5042555332183838,0.4732779264450073,95.40031123161316
8,30,0.005,both_0.7000000000000001_method,0.24398371577262878,0.21891959011554718,0.22068525850772858,0.3821052610874176,0.3852631449699402,0.3659999966621399,0.6200000047683716,0.6600000262260437,0.6119999885559082,0.39399999380111694,0.39899998903274536,0.48899999260902405,0.48672914505004883,0.5042555332183838,0.4732779264450073,95.40031123161316
9,30,0.005,both_0.8_method,0.24398371577262878,0.21891959011554718,0.22068525850772858,0.3821052610874176,0.3852631449699402,0.3659999966621399,0.6200000047683716,0.6600000262260437,0.6119999885559082,0.39399999380111694,0.39899998903274536,0.48899999260902405,0.48672914505004883,0.5042555332183838,0.4732779264450073,95.40031123161316
10,30,0.005,both_0.9_method,0.24398371577262878,0.21891959011554718,0.22068525850772858,0.3821052610874176,0.3852631449699402,0.3659999966621399,0.6200000047683716,0.6600000262260437,0.6119999885559082,0.39399999380111694,0.39899998903274536,0.48899999260902405,0.48672914505004883,0.5042555332183838,0.4732779264450073,95.40031123161316
11,30,0.005,both_1.0_method,0.24398371577262878,0.21891959011554718,0.22068525850772858,0.3821052610874176,0.3852631449699402,0.3659999966621399,0.6200000047683716,0.6600000262260437,0.6119999885559082,0.39399999380111694,0.39899998903274536,0.48899999260902405,0.48672914505004883,0.5042555332183838,0.4732779264450073,95.40031123161316
12,30,0.005,both_1.1_method,0.24398371577262878,0.21891959011554718,0.22068525850772858,0.3821052610874176,0.3852631449699402,0.3659999966621399,0.6200000047683716,0.6600000262260437,0.6119999885559082,0.39399999380111694,0.39899998903274536,0.48899999260902405,0.48672914505004883,0.5042555332183838,0.4732779264450073,95.40031123161316
