,time_window,abnormality_value,monitoring_method,valid_loss,itest_loss,btest_loss,valid_specificity,itest_specificity,btest_specificity,valid_sensitivity,itest_sensitivity,btest_sensitivity,valid_accuracy,itest_accuracy,btest_accuracy,valid_gmean,itest_gmean,btest_gmean,train_time
0,10,0.23,loss_method,0.12218627333641052,0.14235641062259674,0.14623765647411346,0.878947377204895,0.8852631449699402,0.878000020980835,0.6600000262260437,0.5600000023841858,0.5659999847412109,0.8679999709129333,0.8690000176429749,0.722000002861023,0.7616464495658875,0.7040932774543762,0.7049453854560852,83.73460626602173
1,10,0.23,gmean_method,0.12218627333641052,0.14235641062259674,0.14623765647411346,0.878947377204895,0.8852631449699402,0.878000020980835,0.6600000262260437,0.5600000023841858,0.5659999847412109,0.8679999709129333,0.8690000176429749,0.722000002861023,0.7616464495658875,0.7040932774543762,0.7049453854560852,83.73460626602173
2,10,0.23,both_0.1_method,0.12218627333641052,0.14235641062259674,0.14623765647411346,0.878947377204895,0.8852631449699402,0.878000020980835,0.6600000262260437,0.5600000023841858,0.5659999847412109,0.8679999709129333,0.8690000176429749,0.722000002861023,0.7616464495658875,0.7040932774543762,0.7049453854560852,83.73460626602173
3,10,0.23,both_0.2_method,0.12218627333641052,0.14235641062259674,0.14623765647411346,0.878947377204895,0.8852631449699402,0.878000020980835,0.6600000262260437,0.5600000023841858,0.5659999847412109,0.8679999709129333,0.8690000176429749,0.722000002861023,0.7616464495658875,0.7040932774543762,0.7049453854560852,83.73460626602173
4,10,0.23,both_0.30000000000000004_method,0.12218627333641052,0.14235641062259674,0.14623765647411346,0.878947377204895,0.8852631449699402,0.878000020980835,0.6600000262260437,0.5600000023841858,0.5659999847412109,0.8679999709129333,0.8690000176429749,0.722000002861023,0.7616464495658875,0.7040932774543762,0.7049453854560852,83.73460626602173
5,10,0.23,both_0.4_method,0.12218627333641052,0.14235641062259674,0.14623765647411346,0.878947377204895,0.8852631449699402,0.878000020980835,0.6600000262260437,0.5600000023841858,0.5659999847412109,0.8679999709129333,0.8690000176429749,0.722000002861023,0.7616464495658875,0.7040932774543762,0.7049453854560852,83.73460626602173
6,10,0.23,both_0.5_method,0.12218627333641052,0.14235641062259674,0.14623765647411346,0.878947377204895,0.8852631449699402,0.878000020980835,0.6600000262260437,0.5600000023841858,0.5659999847412109,0.8679999709129333,0.8690000176429749,0.722000002861023,0.7616464495658875,0.7040932774543762,0.7049453854560852,83.73460626602173
7,10,0.23,both_0.6_method,0.12218627333641052,0.14235641062259674,0.14623765647411346,0.878947377204895,0.8852631449699402,0.878000020980835,0.6600000262260437,0.5600000023841858,0.5659999847412109,0.8679999709129333,0.8690000176429749,0.722000002861023,0.7616464495658875,0.7040932774543762,0.7049453854560852,83.73460626602173
8,10,0.23,both_0.7000000000000001_method,0.12218627333641052,0.14235641062259674,0.14623765647411346,0.878947377204895,0.8852631449699402,0.878000020980835,0.6600000262260437,0.5600000023841858,0.5659999847412109,0.8679999709129333,0.8690000176429749,0.722000002861023,0.7616464495658875,0.7040932774543762,0.7049453854560852,83.73460626602173
9,10,0.23,both_0.8_method,0.12218627333641052,0.14235641062259674,0.14623765647411346,0.878947377204895,0.8852631449699402,0.878000020980835,0.6600000262260437,0.5600000023841858,0.5659999847412109,0.8679999709129333,0.8690000176429749,0.722000002861023,0.7616464495658875,0.7040932774543762,0.7049453854560852,83.73460626602173
10,10,0.23,both_0.9_method,0.12218627333641052,0.14235641062259674,0.14623765647411346,0.878947377204895,0.8852631449699402,0.878000020980835,0.6600000262260437,0.5600000023841858,0.5659999847412109,0.8679999709129333,0.8690000176429749,0.722000002861023,0.7616464495658875,0.7040932774543762,0.7049453854560852,83.73460626602173
11,10,0.23,both_1.0_method,0.12218627333641052,0.14235641062259674,0.14623765647411346,0.878947377204895,0.8852631449699402,0.878000020980835,0.6600000262260437,0.5600000023841858,0.5659999847412109,0.8679999709129333,0.8690000176429749,0.722000002861023,0.7616464495658875,0.7040932774543762,0.7049453854560852,83.73460626602173
12,10,0.23,both_1.1_method,0.12218627333641052,0.14235641062259674,0.14623765647411346,0.878947377204895,0.8852631449699402,0.878000020980835,0.6600000262260437,0.5600000023841858,0.5659999847412109,0.8679999709129333,0.8690000176429749,0.722000002861023,0.7616464495658875,0.7040932774543762,0.7049453854560852,83.73460626602173
13,10,0.23,both_1.2000000000000002_method,0.12218627333641052,0.14235641062259674,0.14623765647411346,0.878947377204895,0.8852631449699402,0.878000020980835,0.6600000262260437,0.5600000023841858,0.5659999847412109,0.8679999709129333,0.8690000176429749,0.722000002861023,0.7616464495658875,0.7040932774543762,0.7049453854560852,83.73460626602173
14,10,0.23,both_1.3000000000000003_method,0.12218627333641052,0.14235641062259674,0.14623765647411346,0.878947377204895,0.8852631449699402,0.878000020980835,0.6600000262260437,0.5600000023841858,0.5659999847412109,0.8679999709129333,0.8690000176429749,0.722000002861023,0.7616464495658875,0.7040932774543762,0.7049453854560852,83.73460626602173
15,10,0.23,both_1.4000000000000001_method,0.12218627333641052,0.14235641062259674,0.14623765647411346,0.878947377204895,0.8852631449699402,0.878000020980835,0.6600000262260437,0.5600000023841858,0.5659999847412109,0.8679999709129333,0.8690000176429749,0.722000002861023,0.7616464495658875,0.7040932774543762,0.7049453854560852,83.73460626602173
16,10,0.23,both_1.5000000000000002_method,0.12218627333641052,0.14235641062259674,0.14623765647411346,0.878947377204895,0.8852631449699402,0.878000020980835,0.6600000262260437,0.5600000023841858,0.5659999847412109,0.8679999709129333,0.8690000176429749,0.722000002861023,0.7616464495658875,0.7040932774543762,0.7049453854560852,83.73460626602173
17,10,0.23,both_1.6_method,0.12218627333641052,0.14235641062259674,0.14623765647411346,0.878947377204895,0.8852631449699402,0.878000020980835,0.6600000262260437,0.5600000023841858,0.5659999847412109,0.8679999709129333,0.8690000176429749,0.722000002861023,0.7616464495658875,0.7040932774543762,0.7049453854560852,83.73460626602173
