Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,mixed_CS=T,mixed_CS=F,convn_CS=T,convn_CS=F,Detection Rates Metrics
downtrend,0.95,30,0.38,0.9615702479338843,0.9520661157024792,0.8636914600550964,0.814435261707989,True Alert Rate
downtrend,0.95,50,0.38,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,50,0.38,0.938374655647383,0.9358677685950414,0.7955096418732782,0.5983746556473829,Mean True Alert Streaks from Initial Detection
downtrend,0.95,50,0.38,0.9383746556473828,0.9358677685950412,0.8093388429752066,0.7059228650137741,True Alert Rate
downtrend,0.95,80,0.38,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,80,0.38,0.905564738292011,0.9224517906336088,0.5258126721763086,0.8708539944903582,Mean True Alert Streaks from Initial Detection
downtrend,0.95,80,0.38,0.9210192837465564,0.9255371900826448,0.6031955922865013,0.8708539944903582,True Alert Rate
downtrend,0.95,30,0.455,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,30,0.455,0.911404958677686,0.9272727272727272,0.9225619834710744,0.7677961432506887,Mean True Alert Streaks from Initial Detection
downtrend,0.95,30,0.455,0.9659779614325068,0.9591184573002756,0.9225619834710744,0.8137465564738292,True Alert Rate
downtrend,0.95,50,0.455,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,50,0.455,0.9437190082644628,0.9371349862258952,0.7447658402203857,0.7314600550964188,Mean True Alert Streaks from Initial Detection
downtrend,0.95,50,0.455,0.9437190082644628,0.9402203856749312,0.7575757575757576,0.7466666666666667,True Alert Rate
downtrend,0.95,80,0.455,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,80,0.455,0.9236088154269972,0.919366391184573,0.6874104683195592,0.1192561983471074,Mean True Alert Streaks from Initial Detection
downtrend,0.95,80,0.455,0.9236088154269972,0.922396694214876,0.689724517906336,0.6028374655647383,True Alert Rate
downtrend,0.95,30,0.53,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,30,0.53,0.8563911845730028,0.948236914600551,0.7896143250688704,0.8279063360881542,Mean True Alert Streaks from Initial Detection
downtrend,0.95,30,0.53,0.968732782369146,0.96099173553719,0.8198071625344353,0.8279063360881542,True Alert Rate
downtrend,0.95,50,0.53,0.0,0.0,0.0,0.0,Undetected Samples Percentage
downtrend,0.95,50,0.53,0.9401928374655648,0.9411019283746556,0.9030853994490357,0.5323140495867769,Mean True Alert Streaks from Initial Detection
