Time window,0.005,0.08,0.155,0.23,0.305,0.38,0.455,0.53,0.605,0.68,0.755,0.83,0.905,0.98,1.055,1.13,1.205,1.28,1.355,1.43,1.505,1.58,1.655,1.73,1.805
100,0.4869999885559082,0.5,0.5,0.5,0.5,0.5,0.5009999871253967,0.5120000243186951,0.5289999842643738,0.6240000128746033,0.5370000004768372,0.7310000061988831,0.6809999942779541,0.7789999842643738,0.7839999794960022,0.8539999723434448,0.8889999985694885,0.890999972820282,0.8659999966621399,0.9010000228881836,0.972000002861023,0.9490000009536743,0.9739999771118164,0.921999990940094,0.9850000143051147
90,0.5,0.5,0.5,0.5,0.5370000004768372,0.5189999938011169,0.5249999761581421,0.5809999704360962,0.6830000281333923,0.7260000109672546,0.6880000233650208,0.7609999775886536,0.8600000143051147,0.8180000185966492,0.9179999828338623,0.7310000061988831,0.9269999861717224,0.9110000133514404,0.9739999771118164,0.9169999957084656,0.9340000152587891,0.5,0.9860000014305115,0.9570000171661377,0.5569999814033508
80,0.48399999737739563,0.48899999260902405,0.5,0.5,0.5,0.527999997138977,0.5649999976158142,0.5820000171661377,0.6309999823570251,0.6499999761581421,0.7519999742507935,0.7059999704360962,0.8119999766349792,0.8029999732971191,0.847000002861023,0.847000002861023,0.9210000038146973,0.9279999732971191,0.9330000281333923,0.9480000138282776,0.9330000281333923,0.984000027179718,0.9559999704360962,0.9359999895095825,0.9700000286102295
70,0.5070000290870667,0.49399998784065247,0.49399998784065247,0.5059999823570251,0.49900001287460327,0.4970000088214874,0.5370000004768372,0.5460000038146973,0.6320000290870667,0.6650000214576721,0.7649999856948853,0.7260000109672546,0.7620000243186951,0.7889999747276306,0.8840000033378601,0.8360000252723694,0.8600000143051147,0.9390000104904175,0.9079999923706055,0.9380000233650208,0.9819999933242798,0.9350000023841858,0.9610000252723694,0.9070000052452087,0.9769999980926514
60,0.5,0.5,0.4970000088214874,0.5049999952316284,0.503000020980835,0.531000018119812,0.5379999876022339,0.5419999957084656,0.6269999742507935,0.6060000061988831,0.6589999794960022,0.6520000100135803,0.7129999995231628,0.8140000104904175,0.6850000023841858,0.8259999752044678,0.890999972820282,0.8840000033378601,0.8740000128746033,0.9229999780654907,0.9490000009536743,0.9760000109672546,0.9010000228881836,0.9150000214576721,0.9679999947547913
50,0.5049999952316284,0.5059999823570251,0.5,0.5,0.5009999871253967,0.5109999775886536,0.48500001430511475,0.5360000133514404,0.5199999809265137,0.531000018119812,0.5519999861717224,0.5580000281333923,0.6840000152587891,0.652999997138977,0.7329999804496765,0.746999979019165,0.7689999938011169,0.8450000286102295,0.847000002861023,0.890999972820282,0.906000018119812,0.9309999942779541,0.9240000247955322,0.9710000157356262,0.9850000143051147
40,0.503000020980835,0.5,0.5040000081062317,0.49900001287460327,0.47999998927116394,0.5109999775886536,0.5149999856948853,0.5400000214576721,0.49900001287460327,0.5199999809265137,0.593999981880188,0.5849999785423279,0.5960000157356262,0.6919999718666077,0.6430000066757202,0.675000011920929,0.6830000281333923,0.7829999923706055,0.7519999742507935,0.8650000095367432,0.8870000243186951,0.9599999785423279,0.9729999899864197,0.8529999852180481,0.9520000219345093
30,0.4830000102519989,0.5,0.5009999871253967,0.48899999260902405,0.5059999823570251,0.5139999985694885,0.5009999871253967,0.5009999871253967,0.5099999904632568,0.5070000290870667,0.5130000114440918,0.531000018119812,0.5230000019073486,0.5360000133514404,0.5450000166893005,0.6140000224113464,0.5680000185966492,0.6589999794960022,0.7919999957084656,0.7310000061988831,0.7329999804496765,0.6759999990463257,0.7649999856948853,0.843999981880188,0.7950000166893005
20,0.5040000081062317,0.5059999823570251,0.47200000286102295,0.49799999594688416,0.5049999952316284,0.48100000619888306,0.5009999871253967,0.5139999985694885,0.5109999775886536,0.5590000152587891,0.515999972820282,0.5669999718666077,0.5270000100135803,0.5649999976158142,0.574999988079071,0.6000000238418579,0.5569999814033508,0.6489999890327454,0.7870000004768372,0.6510000228881836,0.6520000100135803,0.8090000152587891,0.5410000085830688,0.8140000104904175,0.8289999961853027
10,0.5,0.5,0.5,0.5,0.5,0.5,0.5,0.5019999742507935,0.5,0.5130000114440918,0.5,0.5,0.5,0.5,0.5,0.5009999871253967,0.5009999871253967,0.5,0.5040000081062317,0.6079999804496765,0.5,0.6129999756813049,0.5049999952316284,0.5130000114440918,0.5820000171661377
