Pattern Name,Imbalanced Ratio,Time Window,Abnormality Value,CSBiLSTM - MRDS,BiLSTM - MRDS,CSBiLSTM - AUDS,BiLSTM - AUDS
cyclic,0.5,80,1.055,0.0,0.0,0.0,0.0
cyclic,0.5,80,1.13,0.0,0.0,0.0,0.0
cyclic,0.5,80,1.205,0.0,0.0,0.0,0.0
cyclic,0.5,80,1.28,0.0,0.0,0.0,0.0
cyclic,0.5,80,1.355,0.0,0.0,0.0,0.0
cyclic,0.5,80,1.43,0.0,0.0,0.0,0.0
cyclic,0.5,80,1.505,0.0,0.0,0.0,0.0
cyclic,0.5,80,1.58,0.0,0.0,0.0,0.0
cyclic,0.5,80,1.655,0.0,0.0,0.0,0.0
cyclic,0.5,80,1.73,0.0,0.0,0.0,0.0
cyclic,0.5,80,1.805,0.0,0.0,0.0,0.0
cyclic,0.75,30,0.005,0.0,100.0,0.0,100.0
cyclic,0.75,30,0.08,0.0,100.0,0.0,100.0
cyclic,0.75,30,0.155,0.0,100.0,0.0,39.33333333333333
cyclic,0.75,30,0.23,0.0,100.0,0.0,0.0
cyclic,0.75,30,0.305,0.0,84.33333333333334,0.0,1.0
cyclic,0.75,30,0.38,0.0,30.333333333333336,0.0,0.0
cyclic,0.75,30,0.455,0.0,8.333333333333332,0.0,0.0
cyclic,0.75,30,0.53,0.0,4.333333333333334,0.0,0.0
cyclic,0.75,30,0.605,0.0,0.6666666666666667,0.0,0.0
cyclic,0.75,30,0.68,0.0,0.6666666666666667,0.0,0.0
cyclic,0.75,30,0.755,0.0,0.0,0.0,0.0
cyclic,0.75,30,0.83,0.0,0.0,0.0,0.0
cyclic,0.75,30,0.905,0.0,0.0,0.0,0.0
cyclic,0.75,30,0.98,0.0,0.0,0.0,0.0
cyclic,0.75,30,1.055,0.0,0.0,0.0,0.0
cyclic,0.75,30,1.13,0.0,0.0,0.0,0.0
cyclic,0.75,30,1.205,0.0,0.0,0.0,0.0
cyclic,0.75,30,1.28,0.0,0.0,0.0,0.0
cyclic,0.75,30,1.355,0.0,0.0,0.0,0.0
cyclic,0.75,30,1.43,0.0,0.0,0.0,0.0
cyclic,0.75,30,1.505,0.0,0.0,0.0,0.0
cyclic,0.75,30,1.58,0.0,0.0,0.0,0.0
cyclic,0.75,30,1.655,0.0,0.0,0.0,0.0
cyclic,0.75,30,1.73,0.0,0.0,0.0,0.0
cyclic,0.75,30,1.805,0.0,0.0,0.0,0.0
cyclic,0.75,50,0.005,0.0,39.666666666666664,0.0,100.0
cyclic,0.75,50,0.08,0.0,100.0,0.0,14.666666666666666
cyclic,0.75,50,0.155,0.0,99.0,0.0,4.333333333333334
cyclic,0.75,50,0.23,0.0,100.0,0.0,0.6666666666666667
cyclic,0.75,50,0.305,0.0,53.333333333333336,0.0,0.0
cyclic,0.75,50,0.38,0.0,19.333333333333332,0.0,0.33333333333333337
cyclic,0.75,50,0.455,0.0,2.666666666666667,0.0,0.0
cyclic,0.75,50,0.53,0.0,0.0,0.0,0.0
cyclic,0.75,50,0.605,0.0,0.0,0.0,0.0
cyclic,0.75,50,0.68,0.0,0.0,0.0,0.0
cyclic,0.75,50,0.755,0.0,0.0,0.0,0.0
cyclic,0.75,50,0.83,0.0,0.0,0.0,0.0
cyclic,0.75,50,0.905,0.0,0.0,0.0,0.0
cyclic,0.75,50,0.98,0.0,0.0,0.0,0.0
cyclic,0.75,50,1.055,0.0,0.0,0.0,0.0
cyclic,0.75,50,1.13,0.0,0.0,0.0,0.0
cyclic,0.75,50,1.205,0.0,0.0,0.0,0.0
cyclic,0.75,50,1.28,0.0,0.0,0.0,0.0
cyclic,0.75,50,1.355,0.0,0.0,0.0,0.0
cyclic,0.75,50,1.43,0.0,0.0,0.0,0.0
cyclic,0.75,50,1.505,0.0,0.0,0.0,0.0
cyclic,0.75,50,1.58,0.0,0.0,0.0,0.0
cyclic,0.75,50,1.655,0.0,0.0,0.0,0.0
cyclic,0.75,50,1.73,0.0,0.0,0.0,0.0
cyclic,0.75,50,1.805,0.0,0.0,0.0,0.0
cyclic,0.75,80,0.005,0.0,100.0,0.0,100.0
cyclic,0.75,80,0.08,0.0,100.0,0.0,1.0
cyclic,0.75,80,0.155,0.0,23.333333333333332,0.0,2.0
cyclic,0.75,80,0.23,0.0,0.0,0.0,1.3333333333333335
cyclic,0.75,80,0.305,0.0,1.0,0.0,0.33333333333333337
cyclic,0.75,80,0.38,0.0,0.0,0.0,0.0
cyclic,0.75,80,0.455,0.0,0.0,0.33333333333333337,0.33333333333333337
cyclic,0.75,80,0.53,0.0,0.0,0.0,0.0
cyclic,0.75,80,0.605,0.0,0.0,0.0,0.33333333333333337
cyclic,0.75,80,0.68,0.0,0.0,0.0,0.0
cyclic,0.75,80,0.755,0.0,0.0,0.0,0.0
cyclic,0.75,80,0.83,0.0,0.0,0.0,0.0
cyclic,0.75,80,0.905,0.0,0.0,0.0,0.0
cyclic,0.75,80,0.98,0.0,0.0,0.0,0.0
cyclic,0.75,80,1.055,0.0,0.0,0.0,0.0
cyclic,0.75,80,1.13,0.0,0.0,0.0,0.0
cyclic,0.75,80,1.205,0.0,0.0,0.0,0.0
cyclic,0.75,80,1.28,0.0,0.0,0.0,0.0
cyclic,0.75,80,1.355,0.0,0.0,0.0,0.0
cyclic,0.75,80,1.43,0.0,0.0,0.0,0.0
cyclic,0.75,80,1.505,0.0,0.0,0.0,0.0
cyclic,0.75,80,1.58,0.0,0.0,0.0,0.0
cyclic,0.75,80,1.655,0.0,0.0,0.0,0.0
cyclic,0.75,80,1.73,0.0,0.0,0.0,0.0
cyclic,0.75,80,1.805,0.0,0.0,0.0,0.0
cyclic,0.9,30,0.005,0.0,100.0,0.0,100.0
cyclic,0.9,30,0.08,0.0,100.0,0.0,100.0
cyclic,0.9,30,0.155,0.0,100.0,0.0,100.0
cyclic,0.9,30,0.23,0.0,100.0,0.0,100.0
cyclic,0.9,30,0.305,0.0,100.0,0.0,58.333333333333336
cyclic,0.9,30,0.38,0.0,93.33333333333333,0.0,5.666666666666666
cyclic,0.9,30,0.455,0.0,87.66666666666667,0.0,0.6666666666666667
cyclic,0.9,30,0.53,0.0,29.333333333333332,0.0,1.3333333333333335
cyclic,0.9,30,0.605,0.0,17.333333333333336,0.0,0.0
cyclic,0.9,30,0.68,0.0,12.333333333333334,0.0,0.0
cyclic,0.9,30,0.755,0.0,2.0,0.0,0.0
cyclic,0.9,30,0.83,0.0,2.0,0.0,0.0
cyclic,0.9,30,0.905,0.0,0.0,0.0,0.0
cyclic,0.9,30,0.98,0.0,0.0,0.0,0.0
cyclic,0.9,30,1.055,0.0,0.0,0.0,0.0
cyclic,0.9,30,1.13,0.0,0.0,0.0,0.0
cyclic,0.9,30,1.205,0.0,0.0,0.0,0.0
cyclic,0.9,30,1.28,0.0,0.0,0.0,0.0
cyclic,0.9,30,1.355,0.0,0.0,0.0,0.0
cyclic,0.9,30,1.43,0.0,0.0,0.0,0.0
cyclic,0.9,30,1.505,0.0,0.0,0.0,0.0
cyclic,0.9,30,1.58,0.0,0.0,0.0,0.0
cyclic,0.9,30,1.655,0.0,0.0,0.0,0.0
cyclic,0.9,30,1.73,0.0,0.0,0.0,0.0
cyclic,0.9,30,1.805,0.0,0.0,0.0,0.0
cyclic,0.9,50,0.005,0.0,100.0,0.0,100.0
cyclic,0.9,50,0.08,0.0,100.0,0.0,100.0
cyclic,0.9,50,0.155,0.0,100.0,0.0,100.0
cyclic,0.9,50,0.23,0.0,44.0,0.0,61.66666666666667
cyclic,0.9,50,0.305,0.0,100.0,0.0,12.333333333333334
cyclic,0.9,50,0.38,0.0,99.66666666666667,0.0,5.0
cyclic,0.9,50,0.455,0.0,46.33333333333333,0.0,1.6666666666666667
cyclic,0.9,50,0.53,0.0,10.666666666666668,0.0,1.6666666666666667
cyclic,0.9,50,0.605,0.0,5.333333333333334,0.0,0.0
cyclic,0.9,50,0.68,0.0,0.6666666666666667,0.0,0.0
cyclic,0.9,50,0.755,0.0,0.33333333333333337,0.0,0.0
cyclic,0.9,50,0.83,0.0,0.0,0.0,0.0
cyclic,0.9,50,0.905,0.0,0.0,0.0,0.0
cyclic,0.9,50,0.98,0.0,0.0,0.0,0.0
cyclic,0.9,50,1.055,0.0,0.0,0.0,0.0
cyclic,0.9,50,1.13,0.0,0.0,0.0,0.0
cyclic,0.9,50,1.205,0.0,0.0,0.0,0.0
cyclic,0.9,50,1.28,0.0,0.0,0.0,0.0
cyclic,0.9,50,1.355,0.0,0.0,0.0,0.0
cyclic,0.9,50,1.43,0.0,0.0,0.0,0.0
cyclic,0.9,50,1.505,0.0,0.0,0.0,0.0
cyclic,0.9,50,1.58,0.0,0.0,0.0,0.0
cyclic,0.9,50,1.655,0.0,0.0,0.0,0.0
cyclic,0.9,50,1.73,0.0,0.0,0.0,0.0
cyclic,0.9,50,1.805,0.0,0.0,0.0,0.0
cyclic,0.9,80,0.005,0.0,100.0,0.0,100.0
cyclic,0.9,80,0.08,0.0,100.0,0.0,100.0
cyclic,0.9,80,0.155,0.0,100.0,0.0,100.0
cyclic,0.9,80,0.23,0.0,34.0,0.0,19.666666666666664
cyclic,0.9,80,0.305,0.0,25.0,0.0,9.333333333333334
cyclic,0.9,80,0.38,0.0,3.6666666666666665,0.0,3.3333333333333335
cyclic,0.9,80,0.455,0.0,1.0,0.0,1.3333333333333335
cyclic,0.9,80,0.53,0.0,0.0,0.0,0.0
cyclic,0.9,80,0.605,0.0,0.0,0.0,1.0
cyclic,0.9,80,0.68,0.0,0.33333333333333337,0.0,0.33333333333333337
cyclic,0.9,80,0.755,0.0,0.0,0.0,0.0
cyclic,0.9,80,0.83,0.0,0.0,0.0,0.0
cyclic,0.9,80,0.905,0.0,0.0,0.0,0.0
cyclic,0.9,80,0.98,0.0,0.0,0.0,0.0
cyclic,0.9,80,1.055,0.0,0.0,0.0,0.0
cyclic,0.9,80,1.13,0.0,0.0,0.0,0.0
cyclic,0.9,80,1.205,0.0,0.0,0.0,0.0
cyclic,0.9,80,1.28,0.0,0.0,0.0,0.0
cyclic,0.9,80,1.355,0.0,0.0,0.0,0.0
cyclic,0.9,80,1.43,0.0,0.0,0.0,0.0
cyclic,0.9,80,1.505,0.0,0.0,0.0,0.0
cyclic,0.9,80,1.58,0.0,0.0,0.0,0.0
cyclic,0.9,80,1.655,0.0,0.0,0.0,0.0
cyclic,0.9,80,1.73,0.0,0.0,0.0,0.0
cyclic,0.9,80,1.805,0.0,0.0,0.0,0.0
cyclic,0.95,30,0.005,0.0,100.0,0.0,100.0
cyclic,0.95,30,0.08,0.0,100.0,0.0,100.0
cyclic,0.95,30,0.155,0.0,100.0,0.0,100.0
cyclic,0.95,30,0.23,1.3333333333333335,100.0,0.0,100.0
cyclic,0.95,30,0.305,0.0,100.0,0.0,100.0
cyclic,0.95,30,0.38,0.0,100.0,0.0,38.333333333333336
cyclic,0.95,30,0.455,0.0,97.33333333333334,0.0,28.666666666666668
cyclic,0.95,30,0.53,0.0,100.0,0.0,7.666666666666666
cyclic,0.95,30,0.605,0.0,33.0,0.0,2.3333333333333335
cyclic,0.95,30,0.68,0.0,33.666666666666664,0.0,0.0
cyclic,0.95,30,0.755,0.0,5.666666666666666,0.0,0.0
cyclic,0.95,30,0.83,0.0,2.666666666666667,0.0,0.0
cyclic,0.95,30,0.905,0.0,0.0,0.0,0.0
cyclic,0.95,30,0.98,0.0,1.6666666666666667,0.0,0.0
cyclic,0.95,30,1.055,0.0,0.0,0.0,0.0
cyclic,0.95,30,1.13,0.0,0.0,0.0,0.0
cyclic,0.95,30,1.205,0.0,0.0,0.0,0.0
cyclic,0.95,30,1.28,0.0,0.0,0.0,0.0
cyclic,0.95,30,1.355,0.0,0.0,0.0,0.0
cyclic,0.95,30,1.43,0.0,0.0,0.0,0.0
cyclic,0.95,30,1.505,0.0,0.0,0.0,0.0
cyclic,0.95,30,1.58,0.0,0.0,0.0,0.0
cyclic,0.95,30,1.655,0.0,0.0,0.0,0.0
cyclic,0.95,30,1.73,0.0,0.0,0.0,0.0
cyclic,0.95,30,1.805,0.0,0.0,0.0,0.0
cyclic,0.95,50,0.005,0.0,100.0,0.0,100.0
cyclic,0.95,50,0.08,0.0,100.0,0.0,100.0
cyclic,0.95,50,0.155,0.0,100.0,0.0,88.33333333333333
cyclic,0.95,50,0.23,0.0,100.0,0.0,100.0
cyclic,0.95,50,0.305,0.0,81.66666666666667,0.0,64.33333333333333
cyclic,0.95,50,0.38,0.33333333333333337,100.0,0.0,17.0
cyclic,0.95,50,0.455,0.0,82.33333333333334,0.0,5.666666666666666
cyclic,0.95,50,0.53,0.0,27.0,0.0,1.3333333333333335
cyclic,0.95,50,0.605,0.0,10.0,0.0,0.6666666666666667
cyclic,0.95,50,0.68,0.0,15.333333333333332,0.0,0.33333333333333337
cyclic,0.95,50,0.755,0.0,1.0,0.0,0.0
cyclic,0.95,50,0.83,0.0,0.33333333333333337,0.0,0.0
cyclic,0.95,50,0.905,0.0,0.0,0.0,0.0
cyclic,0.95,50,0.98,0.0,0.0,0.0,0.0
cyclic,0.95,50,1.055,0.0,0.0,0.0,0.0
cyclic,0.95,50,1.13,0.0,0.0,0.0,0.0
cyclic,0.95,50,1.205,0.0,0.0,0.0,0.0
cyclic,0.95,50,1.28,0.0,0.0,0.0,0.0
cyclic,0.95,50,1.355,0.0,0.0,0.0,0.0
cyclic,0.95,50,1.43,0.0,0.0,0.0,0.0
cyclic,0.95,50,1.505,0.0,0.0,0.0,0.0
cyclic,0.95,50,1.58,0.0,0.0,0.0,0.0
cyclic,0.95,50,1.655,0.0,0.0,0.0,0.0
cyclic,0.95,50,1.73,0.0,0.0,0.0,0.0
cyclic,0.95,50,1.805,0.0,0.0,0.0,0.0
cyclic,0.95,80,0.005,0.0,100.0,0.0,100.0
cyclic,0.95,80,0.08,0.0,100.0,0.0,100.0
cyclic,0.95,80,0.155,0.0,0.0,0.0,76.0
cyclic,0.95,80,0.23,0.0,100.0,0.0,61.33333333333333
cyclic,0.95,80,0.305,0.0,79.66666666666666,0.0,13.0
cyclic,0.95,80,0.38,0.0,39.33333333333333,0.0,3.3333333333333335
cyclic,0.95,80,0.455,0.0,4.333333333333334,0.0,2.3333333333333335
cyclic,0.95,80,0.53,0.0,1.3333333333333335,0.0,3.0
cyclic,0.95,80,0.605,0.0,1.0,0.0,2.3333333333333335
cyclic,0.95,80,0.68,0.0,0.0,0.33333333333333337,1.3333333333333335
cyclic,0.95,80,0.755,0.0,0.33333333333333337,0.0,0.33333333333333337
cyclic,0.95,80,0.83,0.0,0.0,0.0,0.0
cyclic,0.95,80,0.905,0.0,0.0,0.0,0.33333333333333337
cyclic,0.95,80,0.98,0.0,0.0,0.0,0.0
cyclic,0.95,80,1.055,0.0,0.0,0.0,0.0
cyclic,0.95,80,1.13,0.0,0.0,0.0,0.0
cyclic,0.95,80,1.205,0.0,0.0,0.0,0.0
cyclic,0.95,80,1.28,0.0,0.0,0.0,0.0
cyclic,0.95,80,1.355,0.0,0.0,0.0,0.0
cyclic,0.95,80,1.43,0.0,0.0,0.0,0.0
cyclic,0.95,80,1.505,0.0,0.0,0.0,0.0
cyclic,0.95,80,1.58,0.0,0.0,0.0,0.0
cyclic,0.95,80,1.655,0.0,0.0,0.0,0.0
cyclic,0.95,80,1.73,0.0,0.0,0.0,0.0
cyclic,0.95,80,1.805,0.0,0.0,0.0,0.0
