,Pattern,Window Length,Kappa,Method,Abnormality Value,valid_loss,itest_loss,btest_loss,valid_specificity,itest_specificity,btest_specificity,valid_sensitivity,itest_sensitivity,btest_sensitivity,valid_accuracy,itest_accuracy,btest_accuracy,valid_gmean,itest_gmean,btest_gmean,train_time,Distance Valid,Distance Test,Min Distance Test,Is_Min
22,Cyclic,30,2.2,BES,0.905,0.1302133417129513,0.12758045971393556,0.13148700699210128,0.8441263163089748,0.8422736811637874,0.8404000043869013,0.6615999984741207,0.6159999978542323,0.5953600001335139,0.8350000023841854,0.8309600019454951,0.7178800022602077,0.744630031585693,0.7170191991329188,0.7044077110290523,161.82158778190563,0.28717940200129777,0.32371810938075646,0.3162221406179665,0.56
23,Cyclic,30,2.3000000000000003,BES,0.905,0.1302133417129513,0.12758045971393556,0.13148700699210128,0.8441263163089748,0.8422736811637874,0.8404000043869013,0.6615999984741207,0.6159999978542323,0.5953600001335139,0.8350000023841854,0.8309600019454951,0.7178800022602077,0.744630031585693,0.7170191991329188,0.7044077110290523,161.82158778190563,0.28717940200129777,0.32371810938075646,0.3162221406179665,0.56
24,Cyclic,30,2.4000000000000004,BES,0.905,0.1302133417129513,0.12758045971393556,0.13148700699210128,0.8441263163089748,0.8422736811637874,0.8404000043869013,0.6615999984741207,0.6159999978542323,0.5953600001335139,0.8350000023841854,0.8309600019454951,0.7178800022602077,0.744630031585693,0.7170191991329188,0.7044077110290523,161.82158778190563,0.28717940200129777,0.32371810938075646,0.3162221406179665,0.56
25,Cyclic,30,2.5000000000000004,BES,0.905,0.1302133417129513,0.12758045971393556,0.13148700699210128,0.8441263163089748,0.8422736811637874,0.8404000043869013,0.6615999984741207,0.6159999978542323,0.5953600001335139,0.8350000023841854,0.8309600019454951,0.7178800022602077,0.744630031585693,0.7170191991329188,0.7044077110290523,161.82158778190563,0.28717940200129777,0.32371810938075646,0.3162221406179665,0.56
26,Cyclic,30,2.6,BES,0.905,0.13044290423393215,0.12768522799015017,0.1315876041352745,0.845305262804031,0.8435789442062374,0.8413600039482111,0.6615999984741207,0.6119999992847438,0.593519999980926,0.8361200022697445,0.8320000004768368,0.7174400007724757,0.7451213216781611,0.7152277791500086,0.7037126588821405,162.49135488510083,0.2868576191531311,0.32438653904088144,0.3162221406179665,0.56
27,Cyclic,30,2.7,BES,0.905,0.13044290423393215,0.12768522799015017,0.1315876041352745,0.845305262804031,0.8435789442062374,0.8413600039482111,0.6615999984741207,0.6119999992847438,0.593519999980926,0.8361200022697445,0.8320000004768368,0.7174400007724757,0.7451213216781611,0.7152277791500086,0.7037126588821405,162.49135488510083,0.2868576191531311,0.32438653904088144,0.3162221406179665,0.56
28,Cyclic,30,2.8000000000000003,BES,0.905,0.13044290423393215,0.12768522799015017,0.1315876041352745,0.845305262804031,0.8435789442062374,0.8413600039482111,0.6615999984741207,0.6119999992847438,0.593519999980926,0.8361200022697445,0.8320000004768368,0.7174400007724757,0.7451213216781611,0.7152277791500086,0.7037126588821405,162.49135488510083,0.2868576191531311,0.32438653904088144,0.3162221406179665,0.56
29,Cyclic,30,2.9000000000000004,BES,0.905,0.13044290423393215,0.12768522799015017,0.1315876041352745,0.845305262804031,0.8435789442062374,0.8413600039482111,0.6615999984741207,0.6119999992847438,0.593519999980926,0.8361200022697445,0.8320000004768368,0.7174400007724757,0.7451213216781611,0.7152277791500086,0.7037126588821405,162.49135488510083,0.2868576191531311,0.32438653904088144,0.3162221406179665,0.56
30,Cyclic,30,3.0000000000000004,BES,0.905,0.13044290423393215,0.12768522799015017,0.1315876041352745,0.845305262804031,0.8435789442062374,0.8413600039482111,0.6615999984741207,0.6119999992847438,0.593519999980926,0.8361200022697445,0.8320000004768368,0.7174400007724757,0.7451213216781611,0.7152277791500086,0.7037126588821405,162.49135488510083,0.2868576191531311,0.32438653904088144,0.3162221406179665,0.56
31,Cyclic,30,3.1,BES,0.905,0.13044290423393215,0.12768522799015017,0.1315876041352745,0.845305262804031,0.8435789442062374,0.8413600039482111,0.6615999984741207,0.6119999992847438,0.593519999980926,0.8361200022697445,0.8320000004768368,0.7174400007724757,0.7451213216781611,0.7152277791500086,0.7037126588821405,162.49135488510083,0.2868576191531311,0.32438653904088144,0.3162221406179665,0.56
32,Cyclic,30,3.2,BES,0.905,0.13044290423393215,0.12768522799015017,0.1315876041352745,0.845305262804031,0.8435789442062374,0.8413600039482111,0.6615999984741207,0.6119999992847438,0.593519999980926,0.8361200022697445,0.8320000004768368,0.7174400007724757,0.7451213216781611,0.7152277791500086,0.7037126588821405,162.49135488510083,0.2868576191531311,0.32438653904088144,0.3162221406179665,0.56
33,Cyclic,30,3.3000000000000003,BES,0.905,0.13044290423393215,0.12768522799015017,0.1315876041352745,0.845305262804031,0.8435789442062374,0.8413600039482111,0.6615999984741207,0.6119999992847438,0.593519999980926,0.8361200022697445,0.8320000004768368,0.7174400007724757,0.7451213216781611,0.7152277791500086,0.7037126588821405,162.49135488510083,0.2868576191531311,0.32438653904088144,0.3162221406179665,0.56
34,Cyclic,30,3.4000000000000004,BES,0.905,0.13044290423393215,0.12768522799015017,0.1315876041352745,0.845305262804031,0.8435789442062374,0.8413600039482111,0.6615999984741207,0.6119999992847438,0.593519999980926,0.8361200022697445,0.8320000004768368,0.7174400007724757,0.7451213216781611,0.7152277791500086,0.7037126588821405,162.49135488510083,0.2868576191531311,0.32438653904088144,0.3162221406179665,0.56
35,Cyclic,30,3.5000000000000004,BES,0.905,0.13044290423393215,0.12768522799015017,0.1315876041352745,0.845305262804031,0.8435789442062374,0.8413600039482111,0.6615999984741207,0.6119999992847438,0.593519999980926,0.8361200022697445,0.8320000004768368,0.7174400007724757,0.7451213216781611,0.7152277791500086,0.7037126588821405,162.49135488510083,0.2868576191531311,0.32438653904088144,0.3162221406179665,0.56
36,Cyclic,30,3.6,BES,0.905,0.13044290423393215,0.12768522799015017,0.1315876041352745,0.845305262804031,0.8435789442062374,0.8413600039482111,0.6615999984741207,0.6119999992847438,0.593519999980926,0.8361200022697445,0.8320000004768368,0.7174400007724757,0.7451213216781611,0.7152277791500086,0.7037126588821405,162.49135488510083,0.2868576191531311,0.32438653904088144,0.3162221406179665,0.56
37,Cyclic,30,3.7,BES,0.905,0.13044290423393215,0.12768522799015017,0.1315876041352745,0.845305262804031,0.8435789442062374,0.8413600039482111,0.6615999984741207,0.6119999992847438,0.593519999980926,0.8361200022697445,0.8320000004768368,0.7174400007724757,0.7451213216781611,0.7152277791500086,0.7037126588821405,162.49135488510083,0.2868576191531311,0.32438653904088144,0.3162221406179665,0.56
38,Cyclic,30,3.8000000000000003,BES,0.905,0.13044290423393215,0.12768522799015017,0.1315876041352745,0.845305262804031,0.8435789442062374,0.8413600039482111,0.6615999984741207,0.6119999992847438,0.593519999980926,0.8361200022697445,0.8320000004768368,0.7174400007724757,0.7451213216781611,0.7152277791500086,0.7037126588821405,162.49135488510083,0.2868576191531311,0.32438653904088144,0.3162221406179665,0.56
39,Cyclic,30,3.9000000000000004,BES,0.905,0.13044290423393215,0.12768522799015017,0.1315876041352745,0.845305262804031,0.8435789442062374,0.8413600039482111,0.6615999984741207,0.6119999992847438,0.593519999980926,0.8361200022697445,0.8320000004768368,0.7174400007724757,0.7451213216781611,0.7152277791500086,0.7037126588821405,162.49135488510083,0.2868576191531311,0.32438653904088144,0.3162221406179665,0.56
40,Cyclic,30,4.0,BES,0.905,0.13044290423393215,0.12768522799015017,0.1315876041352745,0.845305262804031,0.8435789442062374,0.8413600039482111,0.6615999984741207,0.6119999992847438,0.593519999980926,0.8361200022697445,0.8320000004768368,0.7174400007724757,0.7451213216781611,0.7152277791500086,0.7037126588821405,162.49135488510083,0.2868576191531311,0.32438653904088144,0.3162221406179665,0.56
41,Cyclic,30,4.1,BES,0.905,0.13044290423393215,0.12768522799015017,0.1315876041352745,0.845305262804031,0.8435789442062374,0.8413600039482111,0.6615999984741207,0.6119999992847438,0.593519999980926,0.8361200022697445,0.8320000004768368,0.7174400007724757,0.7451213216781611,0.7152277791500086,0.7037126588821405,162.49135488510083,0.2868576191531311,0.32438653904088144,0.3162221406179665,0.56
42,Cyclic,30,4.2,BES,0.905,0.13044290423393215,0.12768522799015017,0.1315876041352745,0.845305262804031,0.8435789442062374,0.8413600039482111,0.6615999984741207,0.6119999992847438,0.593519999980926,0.8361200022697445,0.8320000004768368,0.7174400007724757,0.7451213216781611,0.7152277791500086,0.7037126588821405,162.49135488510083,0.2868576191531311,0.32438653904088144,0.3162221406179665,0.56
43,Cyclic,30,4.3,BES,0.905,0.13044290423393215,0.12768522799015017,0.1315876041352745,0.845305262804031,0.8435789442062374,0.8413600039482111,0.6615999984741207,0.6119999992847438,0.593519999980926,0.8361200022697445,0.8320000004768368,0.7174400007724757,0.7451213216781611,0.7152277791500086,0.7037126588821405,162.49135488510083,0.2868576191531311,0.32438653904088144,0.3162221406179665,0.56
44,Cyclic,30,4.3999999999999995,BES,0.905,0.13044290423393215,0.12768522799015017,0.1315876041352745,0.845305262804031,0.8435789442062374,0.8413600039482111,0.6615999984741207,0.6119999992847438,0.593519999980926,0.8361200022697445,0.8320000004768368,0.7174400007724757,0.7451213216781611,0.7152277791500086,0.7037126588821405,162.49135488510083,0.2868576191531311,0.32438653904088144,0.3162221406179665,0.56
45,Cyclic,30,4.5,BES,0.905,0.13044290423393215,0.12768522799015017,0.1315876041352745,0.845305262804031,0.8435789442062374,0.8413600039482111,0.6615999984741207,0.6119999992847438,0.593519999980926,0.8361200022697445,0.8320000004768368,0.7174400007724757,0.7451213216781611,0.7152277791500086,0.7037126588821405,162.49135488510083,0.2868576191531311,0.32438653904088144,0.3162221406179665,0.56
46,Cyclic,30,4.6,BES,0.905,0.13046533405780758,0.12773294389247863,0.13157824918627703,0.8453473675251003,0.8434947323799129,0.8409600043296809,0.6615999984741207,0.6103999996185299,0.592639999389648,0.8361600041389461,0.8318400001525874,0.7167999994754787,0.745137774944305,0.7140641200542445,0.7029602408409112,161.25852781295728,0.28685242495291324,0.32507238383782194,0.3162221406179665,0.52
47,Cyclic,30,4.7,BES,0.905,0.13046533405780758,0.12773294389247863,0.13157824918627703,0.8453473675251003,0.8434947323799129,0.8409600043296809,0.6615999984741207,0.6103999996185299,0.592639999389648,0.8361600041389461,0.8318400001525874,0.7167999994754787,0.745137774944305,0.7140641200542445,0.7029602408409112,161.25852781295728,0.28685242495291324,0.32507238383782194,0.3162221406179665,0.52
48,Cyclic,30,4.8,BES,0.905,0.13046533405780758,0.12773294389247863,0.13157824918627703,0.8453473675251003,0.8434947323799129,0.8409600043296809,0.6615999984741207,0.6103999996185299,0.592639999389648,0.8361600041389461,0.8318400001525874,0.7167999994754787,0.745137774944305,0.7140641200542445,0.7029602408409112,161.25852781295728,0.28685242495291324,0.32507238383782194,0.3162221406179665,0.52
49,Cyclic,30,4.9,BES,0.905,0.13063317477703063,0.1277603191137311,0.1316449801623818,0.8487157893180843,0.8457263112068172,0.8440800046920771,0.6583999991416927,0.6079999995231624,0.5895999991893763,0.8392000055313106,0.8338400006294246,0.7168399989604946,0.7452254438400264,0.7138241004943844,0.7026327323913568,161.21988302230787,0.28684224291288407,0.32540111076608774,0.3162221406179665,0.48
50,Cyclic,30,5.0,BES,0.905,0.13063317477703063,0.1277603191137311,0.1316449801623818,0.8487157893180843,0.8457263112068172,0.8440800046920771,0.6583999991416927,0.6079999995231624,0.5895999991893763,0.8392000055313106,0.8338400006294246,0.7168399989604946,0.7452254438400264,0.7138241004943844,0.7026327323913568,161.21988302230787,0.28684224291288407,0.32540111076608774,0.3162221406179665,0.48
51,Cyclic,30,5.1,BES,0.905,0.13063317477703063,0.1277603191137311,0.1316449801623818,0.8487157893180843,0.8457263112068172,0.8440800046920771,0.6583999991416927,0.6079999995231624,0.5895999991893763,0.8392000055313106,0.8338400006294246,0.7168399989604946,0.7452254438400264,0.7138241004943844,0.7026327323913568,161.21988302230787,0.28684224291288407,0.32540111076608774,0.3162221406179665,0.48
52,Cyclic,30,5.2,BES,0.905,0.13063317477703063,0.1277603191137311,0.1316449801623818,0.8487157893180843,0.8457263112068172,0.8440800046920771,0.6583999991416927,0.6079999995231624,0.5895999991893763,0.8392000055313106,0.8338400006294246,0.7168399989604946,0.7452254438400264,0.7138241004943844,0.7026327323913568,161.21988302230787,0.28684224291288407,0.32540111076608774,0.3162221406179665,0.48
53,Cyclic,30,5.3,BES,0.905,0.13063317477703063,0.1277603191137311,0.1316449801623818,0.8487157893180843,0.8457263112068172,0.8440800046920771,0.6583999991416927,0.6079999995231624,0.5895999991893763,0.8392000055313106,0.8338400006294246,0.7168399989604946,0.7452254438400264,0.7138241004943844,0.7026327323913568,161.21988302230787,0.28684224291288407,0.32540111076608774,0.3162221406179665,0.48
54,Cyclic,30,5.4,BES,0.905,0.13063317477703063,0.1277603191137311,0.1316449801623818,0.8487157893180843,0.8457263112068172,0.8440800046920771,0.6583999991416927,0.6079999995231624,0.5895999991893763,0.8392000055313106,0.8338400006294246,0.7168399989604946,0.7452254438400264,0.7138241004943844,0.7026327323913568,161.21988302230787,0.28684224291288407,0.32540111076608774,0.3162221406179665,0.48
55,Cyclic,30,5.5,BES,0.905,0.13063317477703063,0.1277603191137311,0.1316449801623818,0.8487157893180843,0.8457263112068172,0.8440800046920771,0.6583999991416927,0.6079999995231624,0.5895999991893763,0.8392000055313106,0.8338400006294246,0.7168399989604946,0.7452254438400264,0.7138241004943844,0.7026327323913568,161.21988302230787,0.28684224291288407,0.32540111076608774,0.3162221406179665,0.48
56,Cyclic,30,5.6,BES,0.905,0.13063317477703063,0.1277603191137311,0.1316449801623818,0.8487157893180843,0.8457263112068172,0.8440800046920771,0.6583999991416927,0.6079999995231624,0.5895999991893763,0.8392000055313106,0.8338400006294246,0.7168399989604946,0.7452254438400264,0.7138241004943844,0.7026327323913568,161.21988302230787,0.28684224291288407,0.32540111076608774,0.3162221406179665,0.48
57,Cyclic,30,5.7,BES,0.905,0.13063317477703063,0.1277603191137311,0.1316449801623818,0.8487157893180843,0.8457263112068172,0.8440800046920771,0.6583999991416927,0.6079999995231624,0.5895999991893763,0.8392000055313106,0.8338400006294246,0.7168399989604946,0.7452254438400264,0.7138241004943844,0.7026327323913568,161.21988302230787,0.28684224291288407,0.32540111076608774,0.3162221406179665,0.48
58,Cyclic,30,5.8,BES,0.905,0.13063317477703063,0.1277603191137311,0.1316449801623818,0.8487157893180843,0.8457263112068172,0.8440800046920771,0.6583999991416927,0.6079999995231624,0.5895999991893763,0.8392000055313106,0.8338400006294246,0.7168399989604946,0.7452254438400264,0.7138241004943844,0.7026327323913568,161.21988302230787,0.28684224291288407,0.32540111076608774,0.3162221406179665,0.48
59,Cyclic,30,5.9,BES,0.905,0.13063317477703063,0.1277603191137311,0.1316449801623818,0.8487157893180843,0.8457263112068172,0.8440800046920771,0.6583999991416927,0.6079999995231624,0.5895999991893763,0.8392000055313106,0.8338400006294246,0.7168399989604946,0.7452254438400264,0.7138241004943844,0.7026327323913568,161.21988302230787,0.28684224291288407,0.32540111076608774,0.3162221406179665,0.48
60,Cyclic,30,6.0,BES,0.905,0.13063317477703063,0.1277603191137311,0.1316449801623818,0.8487157893180843,0.8457263112068172,0.8440800046920771,0.6583999991416927,0.6079999995231624,0.5895999991893763,0.8392000055313106,0.8338400006294246,0.7168399989604946,0.7452254438400264,0.7138241004943844,0.7026327323913568,161.21988302230787,0.28684224291288407,0.32540111076608774,0.3162221406179665,0.48
61,Cyclic,30,6.1,BES,0.905,0.13063317477703063,0.1277603191137311,0.1316449801623818,0.8487157893180843,0.8457263112068172,0.8440800046920771,0.6583999991416927,0.6079999995231624,0.5895999991893763,0.8392000055313106,0.8338400006294246,0.7168399989604946,0.7452254438400264,0.7138241004943844,0.7026327323913568,161.21988302230787,0.28684224291288407,0.32540111076608774,0.3162221406179665,0.48
62,Cyclic,30,6.2,BES,0.905,0.13063317477703063,0.1277603191137311,0.1316449801623818,0.8487157893180843,0.8457263112068172,0.8440800046920771,0.6583999991416927,0.6079999995231624,0.5895999991893763,0.8392000055313106,0.8338400006294246,0.7168399989604946,0.7452254438400264,0.7138241004943844,0.7026327323913568,161.21988302230787,0.28684224291288407,0.32540111076608774,0.3162221406179665,0.48
63,Cyclic,30,6.3,BES,0.905,0.13063317477703063,0.1277603191137311,0.1316449801623818,0.8487157893180843,0.8457263112068172,0.8440800046920771,0.6583999991416927,0.6079999995231624,0.5895999991893763,0.8392000055313106,0.8338400006294246,0.7168399989604946,0.7452254438400264,0.7138241004943844,0.7026327323913568,161.21988302230787,0.28684224291288407,0.32540111076608774,0.3162221406179665,0.48
64,Cyclic,30,6.4,BES,0.905,0.13063317477703063,0.1277603191137311,0.1316449801623818,0.8487157893180843,0.8457263112068172,0.8440800046920771,0.6583999991416927,0.6079999995231624,0.5895999991893763,0.8392000055313106,0.8338400006294246,0.7168399989604946,0.7452254438400264,0.7138241004943844,0.7026327323913568,161.21988302230787,0.28684224291288407,0.32540111076608774,0.3162221406179665,0.48
65,Cyclic,30,6.5,BES,0.905,0.13063317477703063,0.1277603191137311,0.1316449801623818,0.8487157893180843,0.8457263112068172,0.8440800046920771,0.6583999991416927,0.6079999995231624,0.5895999991893763,0.8392000055313106,0.8338400006294246,0.7168399989604946,0.7452254438400264,0.7138241004943844,0.7026327323913568,161.21988302230787,0.28684224291288407,0.32540111076608774,0.3162221406179665,0.48
66,Cyclic,30,6.6,BES,0.905,0.13063317477703063,0.1277603191137311,0.1316449801623818,0.8487157893180843,0.8457263112068172,0.8440800046920771,0.6583999991416927,0.6079999995231624,0.5895999991893763,0.8392000055313106,0.8338400006294246,0.7168399989604946,0.7452254438400264,0.7138241004943844,0.7026327323913568,161.21988302230787,0.28684224291288407,0.32540111076608774,0.3162221406179665,0.48
67,Cyclic,30,6.7,BES,0.905,0.13063317477703063,0.1277603191137311,0.1316449801623818,0.8487157893180843,0.8457263112068172,0.8440800046920771,0.6583999991416927,0.6079999995231624,0.5895999991893763,0.8392000055313106,0.8338400006294246,0.7168399989604946,0.7452254438400264,0.7138241004943844,0.7026327323913568,161.21988302230787,0.28684224291288407,0.32540111076608774,0.3162221406179665,0.48
68,Cyclic,30,6.8,BES,0.905,0.13063317477703063,0.1277603191137311,0.1316449801623818,0.8487157893180843,0.8457263112068172,0.8440800046920771,0.6583999991416927,0.6079999995231624,0.5895999991893763,0.8392000055313106,0.8338400006294246,0.7168399989604946,0.7452254438400264,0.7138241004943844,0.7026327323913568,161.21988302230787,0.28684224291288407,0.32540111076608774,0.3162221406179665,0.48
